"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"big fat [[waste]] of time . ","big fat [[wwste]] of time . ",0.001411139965057373,0.7180666923522949,0,1,0,39,"Successful"
"crackerjack entertainment -- nonstop romance , music , [[suspense]] and action . ","crackerjack entertainment -- nonstop romance , music , [[suspende]] and action . ",0.0015391111373901367,0.9994484186172485,1,0,1,328,"Successful"
"[[shaky]] close-ups of turkey-on-rolls , stubbly chins , liver spots , red noses and the filmmakers new bobbed do draw easy chuckles but lead nowhere . ","[[shaoy]] close-ups of turkey-on-rolls , stubbly chins , liver spots , red noses and the filmmakers new bobbed do draw easy chuckles but lead nowhere . ",0.0014175176620483398,0.0015949606895446777,0,0,0,502,"Failed"
"a lean , deftly shot , well-acted , weirdly retro thriller that [[recalls]] a raft of '60s and '70s european-set spy pictures . ","a lean , deftly shot , well-acted , weirdly retro thriller that [[refalls]] a raft of '60s and '70s european-set spy pictures . ",0.0010164380073547363,0.05083125829696655,1,1,1,393,"Failed"
"a [[smart]] , witty follow-up . ","a [[smaft]] , witty follow-up . ",0.001029372215270996,0.9994668364524841,1,0,1,87,"Successful"
"i got a [[headache]] watching this meaningless downer . ","i got a [[headzche]] watching this meaningless downer . ",0.0014074444770812988,0.009175777435302734,0,0,0,199,"Failed"
"uncommonly stylish but equally silly ... the picture [[fails]] to generate much suspense , nor does it ask searching enough questions to justify its pretensions . ","uncommonly stylish but equally silly ... the picture [[fais]] to generate much suspense , nor does it ask searching enough questions to justify its pretensions . ",0.0014232397079467773,0.0071936845779418945,0,0,0,565,"Failed"
"for all its technical virtuosity , the film is so mired in juvenile and near-xenophobic pedagogy that it 's enough to make one pine for the day when godard can no [[longer]] handle the rigors of filmmaking . ","for all its technical virtuosity , the film is so mired in juvenile and near-xenophobic pedagogy that it 's enough to make one pine for the day when godard can no [[longsr]] handle the rigors of filmmaking . ",0.0014162063598632812,0.0021244287490844727,0,0,0,587,"Failed"
"a [[solid]] examination of the male midlife crisis . ","a [[sopid]] examination of the male midlife crisis . ",0.001031637191772461,0.999459445476532,1,0,1,177,"Successful"
"brilliantly [[explores]] the conflict between following one 's heart and following the demands of tradition . ","brilliantly [[explodes]] the conflict between following one 's heart and following the demands of tradition . ",0.0010465383529663086,0.31203192472457886,1,1,1,365,"Failed"
"[[like]] watching a dress rehearsal the week before the show goes up : everything 's in place but something 's just a little off-kilter . ","[[loike]] watching a dress rehearsal the week before the show goes up : everything 's in place but something 's just a little off-kilter . ",0.0014466643333435059,0.0026146769523620605,0,0,0,416,"Failed"
"it 's an offbeat [[treat]] that pokes fun at the democratic exercise while also examining its significance for those who take part . ","it 's an offbeat [[treBat]] that pokes fun at the democratic exercise while also examining its significance for those who take part . ",0.0011529922485351562,0.23392432928085327,1,1,1,369,"Failed"
"i do n't mind having my heartstrings pulled , but do n't treat me [[like]] a fool . ","i do n't mind having my heartstrings pulled , but do n't treat me [[lie]] a fool . ",0.0019391179084777832,0.779434859752655,0,1,0,174,"Successful"
"do not see this [[film]] . ","do not see this [[fllm]] . ",0.0014324188232421875,0.012696802616119385,0,0,0,15,"Failed"
"there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ","there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ",0.9831981062889099,0.9831981062889099,0,0,1,1,"Skipped"
"too much of it [[feels]] unfocused and underdeveloped . ","too much of it [[feGels]] unfocused and underdeveloped . ",0.0014061331748962402,0.0014183521270751953,0,0,0,183,"Failed"
"it 's a work by an artist so in control of both his medium and his [[message]] that he can improvise like a jazzman . ","it 's a work by an artist so in control of both his medium and his [[messaYge]] that he can improvise like a jazzman . ",0.002395927906036377,0.9991487264633179,1,0,1,257,"Successful"
"a big , [[gorgeous]] , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion . ","a big , [[gorgrous]] , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion . ",0.0010148882865905762,0.20632082223892212,1,1,1,427,"Failed"
"` de niro ... is a veritable [[source]] of sincere passion that this hollywood contrivance orbits around . ' ","` de niro ... is a veritable [[sourde]] of sincere passion that this hollywood contrivance orbits around . ' ",0.0013199448585510254,0.9993248581886292,1,0,1,346,"Successful"
"all that 's [[missing]] is the spontaneity , originality and delight . ","all that 's [[mossing]] is the spontaneity , originality and delight . ",0.015900611877441406,0.9995244741439819,0,1,0,219,"Successful"
"my reaction in a word : [[disappointment]] . ","my reaction in a word : [[disaplointment]] . ",0.0014093518257141113,0.006678283214569092,0,0,0,144,"Failed"
"an [[unwise]] amalgam of broadcast news and vibes . ","an [[uwise]] amalgam of broadcast news and vibes . ",0.0016214847564697266,0.9318658709526062,0,1,0,165,"Successful"
"warm water under a red bridge is a quirky and poignant japanese film that [[explores]] the fascinating connections between women , water , nature , and sexuality . ","warm water under a red bridge is a quirky and poignant japanese film that [[expores]] the fascinating connections between women , water , nature , and sexuality . ",0.0010151267051696777,0.04061329364776611,1,1,1,512,"Failed"
"it 's somewhat [[clumsy]] and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . ","it 's somewhat [[clumwy]] and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . ",0.0042685866355896,0.9994994401931763,0,1,0,648,"Successful"
"even on those rare occasions when the narrator stops yammering , miller 's hand often feels [[unsure]] . ","even on those rare occasions when the narrator stops yammering , miller 's hand often feels [[usnure]] . ",0.02733457088470459,0.8955589532852173,0,1,0,310,"Successful"
"i thought my own watch had stopped keeping time as i [[slogged]] my way through clockstoppers . ","i thought my own watch had stopped keeping time as i [[slogyed]] my way through clockstoppers . ",0.0014183521270751953,0.0014309883117675781,0,0,0,260,"Failed"
"highbrow self-appointed guardians of culture need not apply , but those who loved cool as ice have at last found a [[worthy]] follow-up . ","highbrow self-appointed guardians of culture need not apply , but those who loved cool as ice have at last found a [[wornthy]] follow-up . ",0.0396038293838501,0.9993926882743835,1,0,1,398,"Successful"
"a moody , [[multi-dimensional]] love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate . ","a moody , [[multi-dimdnsional]] love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate . ",0.0010368824005126953,0.0024458765983581543,1,1,1,616,"Failed"
"the film 's [[welcome]] breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip . ","the film 's [[weocome]] breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip . ",0.05251955986022949,0.9989016056060791,1,0,1,510,"Successful"
"a broad , melodramatic estrogen opera that 's pretty [[toxic]] in its own right . ","a broad , melodramatic estrogen opera that 's pretty [[toic]] in its own right . ",0.001421213150024414,0.9020544290542603,0,1,0,247,"Successful"
"may be far from the best of the series , but it 's assured , [[wonderfully]] respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ","may be far from the best of the series , but it 's assured , [[wojderfully]] respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ",0.001104116439819336,0.8415660858154297,1,0,1,622,"Successful"
"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ","no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ",0.9933968186378479,0.9933968186378479,0,0,1,1,"Skipped"
"a very well-made , funny and [[entertaining]] picture . ","a very well-made , funny and [[entertxining]] picture . ",0.0009987950325012207,0.0010592341423034668,1,1,1,180,"Failed"
"if you dig on david mamet 's [[mind]] tricks ... rent this movie and enjoy ! ","if you dig on david mamet 's [[miAnd]] tricks ... rent this movie and enjoy ! ",0.09812480211257935,0.9983383417129517,1,0,1,147,"Successful"
"it 's a [[charming]] and often affecting journey . ","it 's a [[chwrming]] and often affecting journey . ",0.0009918808937072754,0.0011354684829711914,1,1,1,164,"Failed"
"it made me want to wrench my eyes out of my head and [[toss]] them at the screen . ","it made me want to wrench my eyes out of my head and [[toes]] them at the screen . ",0.007986962795257568,0.9992242455482483,0,1,0,135,"Successful"
"delivers the same old same old , [[tarted]] up with latin flava and turned out by hollywood playas . ","delivers the same old same old , [[tagted]] up with latin flava and turned out by hollywood playas . ",0.0014917254447937012,0.07576495409011841,0,0,0,227,"Failed"
"at its best , queen is campy fun like the vincent price horror [[classics]] of the '60s . ","at its best , queen is campy fun like the vincent price horror [[cladsics]] of the '60s . ",0.062097132205963135,0.8982928395271301,1,0,1,205,"Successful"
"the movie is dawn of the dead crossed with john [[carpenter]] 's ghosts of mars , with zombies not as ghoulish as the first and trains not as big as the second . ","the movie is dawn of the dead crossed with john [[cGarpenter]] 's ghosts of mars , with zombies not as ghoulish as the first and trains not as big as the second . ",0.006813764572143555,0.01601243019104004,0,0,0,375,"Failed"
"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ","even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ",0.5793143510818481,0.5793143510818481,1,1,0,1,"Skipped"
"the lion king was a roaring success when it was released eight years ago , but on imax it [[seems]] better , not just bigger . ","the lion king was a roaring success when it was released eight years ago , but on imax it [[sees]] better , not just bigger . ",0.15524661540985107,0.9254900217056274,1,0,1,295,"Successful"
"( a ) n utterly [[charming]] and hilarious film that reminded me of the best of the disney comedies from the 60s . ","( a ) n utterly [[chwrming]] and hilarious film that reminded me of the best of the disney comedies from the 60s . ",0.0010016560554504395,0.054273128509521484,1,1,1,290,"Failed"
"there 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a [[dull]] , ridiculous attempt at heart-tugging . ","there 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a [[duol]] , ridiculous attempt at heart-tugging . ",0.0014119744300842285,0.0014829039573669434,0,0,0,458,"Failed"
"featuring a dangerously [[seductive]] performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ","featuring a dangerously [[seeuctive]] performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ",0.0012465715408325195,0.034835994243621826,1,1,1,664,"Failed"
"at least one scene is so [[disgusting]] that viewers may be hard pressed to retain their lunch . ","at least one scene is so [[didgusting]] that viewers may be hard pressed to retain their lunch . ",0.0014103055000305176,0.009993433952331543,0,0,0,262,"Failed"
"a fast , funny , highly [[enjoyable]] movie . ","a fast , funny , highly [[ennoyable]] movie . ",0.00100022554397583,0.0027306675910949707,1,1,1,145,"Failed"
"despite the evocative aesthetics evincing the [[hollow]] state of modern love life , the film never percolates beyond a monotonous whine . ","despite the evocative aesthetics evincing the [[hoplow]] state of modern love life , the film never percolates beyond a monotonous whine . ",0.033219337463378906,0.7474104166030884,0,1,0,515,"Successful"
"it 's a cookie-cutter movie , a [[cut-and-paste]] job . ","it 's a cookie-cutter movie , a [[cut-andp-aste]] job . ",0.001411139965057373,0.008472740650177002,0,0,0,175,"Failed"
"there 's not [[enough]] here to justify the almost two hours . ","there 's not [[enohgh]] here to justify the almost two hours . ",0.0014257431030273438,0.2535654902458191,0,0,0,126,"Failed"
"it 's [[great]] escapist fun that recreates a place and time that will never happen again . ","it 's [[geat]] escapist fun that recreates a place and time that will never happen again . ",0.0010090470314025879,0.001292109489440918,1,1,1,204,"Failed"
"as surreal as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively [[overwhelming]] . ","as surreal as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively [[overshelming]] . ",0.0010389089584350586,0.03164571523666382,1,1,1,448,"Failed"
"it feels like an after-school special gussied up with some [[fancy]] special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ","it feels like an after-school special gussied up with some [[fanvy]] special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ",0.001545548439025879,0.11117780208587646,0,0,0,551,"Failed"
"is the time really ripe for a warmed-over james bond adventure , with a village [[idiot]] as the 007 clone ? ","is the time really ripe for a warmed-over james bond adventure , with a village [[iriot]] as the 007 clone ? ",0.001414656639099121,0.12833565473556519,0,0,0,287,"Failed"
"overall very [[good]] for what it 's trying to do . ","overall very [[goid]] for what it 's trying to do . ",0.0016179084777832031,0.9994572997093201,1,0,1,79,"Successful"
"even the finest [[chef]] ca n't make a hotdog into anything more than a hotdog , and robert de niro ca n't make this movie anything more than a trashy cop buddy comedy . ","even the finest [[cuef]] ca n't make a hotdog into anything more than a hotdog , and robert de niro ca n't make this movie anything more than a trashy cop buddy comedy . ",0.004210412502288818,0.28693902492523193,0,0,0,407,"Failed"
"a movie that [[reminds]] us of just how exciting and satisfying the fantasy cinema can be when it 's approached with imagination and flair . ","a movie that [[remines]] us of just how exciting and satisfying the fantasy cinema can be when it 's approached with imagination and flair . ",0.0010318756103515625,0.9676626920700073,1,0,1,384,"Successful"
"ramsay , as in ratcatcher , remains a filmmaker with an acid viewpoint and a real [[gift]] for teasing chilly poetry out of lives and settings that might otherwise seem drab and sordid . ","ramsay , as in ratcatcher , remains a filmmaker with an acid viewpoint and a real [[gfit]] for teasing chilly poetry out of lives and settings that might otherwise seem drab and sordid . ",0.08133655786514282,0.9985209107398987,1,0,1,589,"Successful"
"this time mr. burns is [[trying]] something in the martin scorsese street-realist mode , but his self-regarding sentimentality trips him up again . ","this time mr. burns is [[tfying]] something in the martin scorsese street-realist mode , but his self-regarding sentimentality trips him up again . ",0.013393700122833252,0.14943009614944458,0,0,0,508,"Failed"
"while the ideas about techno-saturation are far from novel , they 're [[presented]] with a wry dark humor . ","while the ideas about techno-saturation are far from novel , they 're [[pdesented]] with a wry dark humor . ",0.06306809186935425,0.9994567036628723,1,0,1,252,"Successful"
"my thoughts were focused on the characters . ","my thoughts were focused on the characters . ",0.9932453632354736,0.9932453632354736,0,0,1,1,"Skipped"
"no one but a convict guilty of some truly heinous crime should have to sit through the master of [[disguise]] . ","no one but a convict guilty of some truly heinous crime should have to sit through the master of [[disguiae]] . ",0.0014255046844482422,0.0016179084777832031,0,0,0,232,"Failed"
"it can not be [[enjoyed]] , even on the level that one enjoys a bad slasher flick , primarily because it is dull . ","it can not be [[enhoyed]] , even on the level that one enjoys a bad slasher flick , primarily because it is dull . ",0.0014162063598632812,0.0020560622215270996,0,0,0,236,"Failed"
"` [[easily]] my choice for one of the year 's best films . ' ","` [[eaily]] my choice for one of the year 's best films . ' ",0.0009946227073669434,0.9693834185600281,1,0,1,116,"Successful"
"kinnear does n't aim for our sympathy , but rather [[delivers]] a performance of striking skill and depth . ","kinnear does n't aim for our sympathy , but rather [[delovers]] a performance of striking skill and depth . ",0.0010185837745666504,0.9905286431312561,1,0,1,316,"Successful"
"no way i can believe this load of [[junk]] . ","no way i can believe this load of [[jhnk]] . ",0.0014095902442932129,0.001574873924255371,0,0,0,66,"Failed"
"... routine , harmless diversion and little else . ","... routine , harmless diversion and little else . ",0.9989158511161804,0.9989158511161804,0,0,1,1,"Skipped"
"a by-the-numbers effort that wo n't do [[much]] to enhance the franchise . ","a by-the-numbers effort that wo n't do [[mich]] to enhance the franchise . ",0.001415252685546875,0.901579737663269,0,1,0,225,"Successful"
"collateral damage finally delivers the goods for schwarzenegger fans . ","collateral damage finally delivers the goods for schwarzenegger fans . ",0.9994380474090576,0.9994380474090576,0,0,1,1,"Skipped"
"the characters are [[interesting]] and often very creatively constructed from figure to backstory . ","the characters are [[intDeresting]] and often very creatively constructed from figure to backstory . ",0.0010815858840942383,0.9994673728942871,1,0,1,381,"Successful"
"confirms the nagging suspicion that ethan hawke would be even [[worse]] behind the camera than he is in front of it . ","confirms the nagging suspicion that ethan hawke would be even [[wosre]] behind the camera than he is in front of it . ",0.001455068588256836,0.00707322359085083,0,0,0,328,"Failed"
"it 's about [[following]] your dreams , no matter what your parents think . ","it 's about [[foolowing]] your dreams , no matter what your parents think . ",0.09038662910461426,0.9994562268257141,1,0,1,169,"Successful"
"miller is playing so free with emotions , and the fact that children are hostages to fortune , that he makes the audience hostage to his swaggering affectation of seriousness . ","miller is playing so free with emotions , and the fact that children are hostages to fortune , that he makes the audience hostage to his swaggering affectation of seriousness . ",0.9860870838165283,0.9860870838165283,0,0,1,1,"Skipped"
"to call the other side of heaven `` [[appalling]] '' would be to underestimate just how dangerous entertainments like it can be . ","to call the other side of heaven `` [[appwlling]] '' would be to underestimate just how dangerous entertainments like it can be . ",0.017632126808166504,0.46537649631500244,0,0,0,374,"Failed"
"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ","it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ",0.9994074106216431,0.9994074106216431,0,0,1,1,"Skipped"
"with virtually no [[interesting]] elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ","with virtually no [[intfresting]] elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ",0.001563727855682373,0.43013668060302734,0,0,0,498,"Failed"
"very special effects , brilliantly bold colors and heightened reality ca n't hide the giant achilles ' heel in `` stuart little 2 `` : there 's just no story , folks . ","very special effects , brilliantly bold colors and heightened reality ca n't hide the giant achilles ' heel in `` stuart little 2 `` : there 's just no story , folks . ",0.9773949384689331,0.9773949384689331,1,1,0,1,"Skipped"
"it seems like i have been waiting my whole life for this movie and now i ca n't wait for the sequel . ","it seems like i have been waiting my whole life for this movie and now i ca n't wait for the sequel . ",0.9868895411491394,0.9868895411491394,0,0,1,1,"Skipped"
"the [[terrific]] and bewilderingly underrated campbell scott gives a star performance that is nothing short of mesmerizing . ","the [[territic]] and bewilderingly underrated campbell scott gives a star performance that is nothing short of mesmerizing . ",0.0010195374488830566,0.2715638279914856,1,1,1,495,"Failed"
"a giggle-inducing comedy with snappy dialogue and [[winning]] performances by an unlikely team of oscar-winners : susan sarandon and goldie hawn . ","a giggle-inducing comedy with snappy dialogue and [[winnidng]] performances by an unlikely team of oscar-winners : susan sarandon and goldie hawn . ",0.0010259151458740234,0.2818686366081238,1,1,1,565,"Failed"
"a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . ","a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . ",0.9951363801956177,0.9951363801956177,0,0,1,1,"Skipped"
"[[lovely]] and poignant . ","[[loely]] and poignant . ",0.0010152459144592285,0.9989424347877502,1,0,1,75,"Successful"
"in the end , the movie [[collapses]] on its shaky foundation despite the best efforts of director joe carnahan . ","in the end , the movie [[coollapses]] on its shaky foundation despite the best efforts of director joe carnahan . ",0.0014376044273376465,0.007572352886199951,0,0,0,347,"Failed"
"binoche makes it interesting trying to find out . ","binoche makes it interesting trying to find out . ",0.9990392923355103,0.9990392923355103,0,0,1,1,"Skipped"
"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end . ","the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end . ",0.9992701411247253,0.9992701411247253,0,0,1,1,"Skipped"
"griffiths proves she 's that [[rare]] luminary who continually raises the standard of her profession . ","griffiths proves she 's that [[rage]] luminary who continually raises the standard of her profession . ",0.001018226146697998,0.019971013069152832,1,1,1,358,"Failed"
"[[dull]] , lifeless , and amateurishly assembled . ","[[dhll]] , lifeless , and amateurishly assembled . ",0.0014070868492126465,0.0014137029647827148,0,0,0,198,"Failed"
"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the [[delicate]] performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ","martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the [[delocate]] performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ",0.0011023283004760742,0.4074839949607849,1,1,1,700,"Failed"
"this is so bad . ","this is so bad . ",0.0014114975929260254,0.0014114975929260254,0,0,0,1,"Failed"
"if the [[first]] men in black was money , the second is small change . ","if the [[frst]] men in black was money , the second is small change . ",0.001440584659576416,0.008997976779937744,0,0,0,150,"Failed"
"still , as a visual [[treat]] , the film is almost unsurpassed . ","still , as a visual [[tdeat]] , the film is almost unsurpassed . ",0.06835240125656128,0.999459445476532,1,0,1,193,"Successful"
"its well of thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the insight and punch this picture so conspicuously [[lacks]] . ","its well of thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the insight and punch this picture so conspicuously [[lcaks]] . ",0.0014330744743347168,0.007217049598693848,0,0,0,538,"Failed"
"it 's a scattershot affair , but when it hits its [[mark]] it 's brilliant . ","it 's a scattershot affair , but when it hits its [[maek]] it 's brilliant . ",0.0010333061218261719,0.9018760919570923,1,0,1,185,"Successful"
"[[manages]] to transcend the sex , drugs and show-tunes plot into something far richer . ","[[malnages]] to transcend the sex , drugs and show-tunes plot into something far richer . ",0.0019025206565856934,0.9994167685508728,1,0,1,276,"Successful"
"it haunts , horrifies , startles and fascinates ; it is impossible to look [[away]] . ","it haunts , horrifies , startles and fascinates ; it is impossible to look [[awzy]] . ",0.012246429920196533,0.17080211639404297,1,1,1,277,"Failed"
"maud and roland 's search for an unknowable past makes for a haunting literary detective story , but labute pulls off a neater trick in possession : he makes language sexy . ","maud and roland 's search for an unknowable past makes for a haunting literary detective story , but labute pulls off a neater trick in possession : he makes language sexy . ",0.9341802597045898,0.9341802597045898,0,0,1,1,"Skipped"
"there is n't [[nearly]] enough fun here , despite the presence of some appealing ingredients . ","there is n't [[nrarly]] enough fun here , despite the presence of some appealing ingredients . ",0.006786465644836426,0.9994871616363525,0,1,0,265,"Successful"
"we root for ( clara and paul ) , even like them , though perhaps it 's an emotion closer to pity . ","we root for ( clara and paul ) , even like them , though perhaps it 's an emotion closer to pity . ",0.9566754698753357,0.9566754698753357,0,0,1,1,"Skipped"
"it 's made with deftly unsettling genre [[flair]] . ","it 's made with deftly unsettling genre [[fpair]] . ",0.0010070204734802246,0.4305790066719055,1,1,1,154,"Failed"
"rarely has leukemia looked so shimmering and benign . ","rarely has leukemia looked so shimmering and benign . ",0.9994644522666931,0.9994644522666931,1,1,0,1,"Skipped"
"the primitive force of this film seems to [[bubble]] up from the vast collective memory of the combatants . ","the primitive force of this film seems to [[bibble]] up from the vast collective memory of the combatants . ",0.012575924396514893,0.9994615912437439,1,0,1,292,"Successful"
"but what are adults doing in the theater at all ? ","but what are adults doing in the theater at all ? ",0.7500881552696228,0.7500881552696228,1,1,0,1,"Skipped"
"a [[tender]] , witty , captivating film about friendship , love , memory , trust and loyalty . ","a [[teder]] , witty , captivating film about friendship , love , memory , trust and loyalty . ",0.000999152660369873,0.9028860330581665,1,0,1,305,"Successful"
"wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by [[silly]] putty and kmart blue-light-special effects all conspire to test trekkie loyalty . ","wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by [[silky]] putty and kmart blue-light-special effects all conspire to test trekkie loyalty . ",0.001470327377319336,0.0024282336235046387,0,0,0,707,"Failed"
"to say this was done [[better]] in wilder 's some like it hot is like saying the sun rises in the east . ","to say this was done [[beter]] in wilder 's some like it hot is like saying the sun rises in the east . ",0.08429217338562012,0.9557746648788452,0,1,0,179,"Successful"
"trite , [[banal]] , cliched , mostly inoffensive . ","trite , [[baal]] , cliched , mostly inoffensive . ",0.0014056563377380371,0.0014172792434692383,0,0,0,187,"Failed"
"the film makes a fatal [[mistake]] : it asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life . ","the film makes a fatal [[misthake]] : it asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life . ",0.0035507678985595703,0.0728878378868103,0,0,0,378,"Failed"
"all-in-all , the film is an [[enjoyable]] and frankly told tale of a people who live among us , but not necessarily with us . ","all-in-all , the film is an [[ebjoyable]] and frankly told tale of a people who live among us , but not necessarily with us . ",0.0010249614715576172,0.513400673866272,1,0,1,310,"Successful"
"it all feels like a monty python sketch gone horribly [[wrong]] . ","it all feels like a monty python sketch gone horribly [[wrYong]] . ",0.0014036297798156738,0.0014075636863708496,0,0,0,197,"Failed"
"[[intriguing]] documentary which is emotionally diluted by focusing on the story 's least interesting subject . ","[[inhriguing]] documentary which is emotionally diluted by focusing on the story 's least interesting subject . ",0.3603445291519165,0.999464213848114,1,0,1,433,"Successful"
"trademark american triteness and simplicity are tossed out the window with the intelligent french drama that deftly [[explores]] the difficult relationship between a father and son . ","trademark american triteness and simplicity are tossed out the window with the intelligent french drama that deftly [[explodes]] the difficult relationship between a father and son . ",0.002627849578857422,0.9667025208473206,1,0,1,633,"Successful"
"[[nothing]] is sacred in this gut-buster . ","[[noting]] is sacred in this gut-buster . ",0.0014467835426330566,0.9981547594070435,0,1,0,129,"Successful"
"it will grip even viewers who are n't interested in rap , as it cuts to the [[heart]] of american society in an unnerving way . ","it will grip even viewers who are n't interested in rap , as it cuts to the [[haert]] of american society in an unnerving way . ",0.05306589603424072,0.9930920004844666,1,0,1,301,"Successful"
"... a [[magnificent]] drama well worth tracking down . ","... a [[magnififent]] drama well worth tracking down . ",0.0010294914245605469,0.9931256771087646,1,0,1,176,"Successful"
"a [[nightmare]] date with a half-formed wit done a great disservice by a lack of critical distance and a sad trust in liberal arts college bumper sticker platitudes . ","a [[nightmzre]] date with a half-formed wit done a great disservice by a lack of critical distance and a sad trust in liberal arts college bumper sticker platitudes . ",0.0014064908027648926,0.0014447569847106934,0,0,0,588,"Failed"
"escaping the studio , piccoli is [[warmly]] affecting and so is this adroitly minimalist movie . ","escaping the studio , piccoli is [[warnly]] affecting and so is this adroitly minimalist movie . ",0.0010820627212524414,0.45720475912094116,1,1,1,323,"Failed"
"may reawaken discussion of the kennedy [[assassination]] but this fictional film looks made for cable rather than for the big screen . ","may reawaken discussion of the kennedy [[aasassination]] but this fictional film looks made for cable rather than for the big screen . ",0.011865377426147461,0.4355395436286926,0,0,0,425,"Failed"
"pumpkin means to be an outrageous dark satire on fraternity life , but its ambitions far [[exceed]] the abilities of writer adam larson broder and his co-director , tony r. abrams , in their feature debut . ","pumpkin means to be an outrageous dark satire on fraternity life , but its ambitions far [[exfeed]] the abilities of writer adam larson broder and his co-director , tony r. abrams , in their feature debut . ",0.021056056022644043,0.80482017993927,0,1,0,656,"Successful"
"the reality of the new live-action pinocchio he directed , [[cowrote]] and starred in borders on the grotesque . ","the reality of the new live-action pinocchio he directed , [[coerote]] and starred in borders on the grotesque . ",0.011599898338317871,0.9510585069656372,0,1,0,367,"Successful"
"another one of those estrogen overdose movies like `` divine secrets of the ya ya sisterhood , '' except that the writing , acting and character development are a lot better . ","another one of those estrogen overdose movies like `` divine secrets of the ya ya sisterhood , '' except that the writing , acting and character development are a lot better . ",0.971267819404602,0.971267819404602,0,0,1,1,"Skipped"
"so unremittingly awful that labeling it a dog probably constitutes cruelty to [[canines]] . ","so unremittingly awful that labeling it a dog probably constitutes cruelty to [[canknes]] . ",0.0014127492904663086,0.0014420151710510254,0,0,0,341,"Failed"
"even if you do n't think ( kissinger 's ) any more guilty of criminal activity than most contemporary statesmen , he 'd [[sure]] make a courtroom trial great fun to watch . ","even if you do n't think ( kissinger 's ) any more guilty of criminal activity than most contemporary statesmen , he 'd [[shre]] make a courtroom trial great fun to watch . ",0.019033074378967285,0.9936860203742981,1,0,1,491,"Successful"
"... with `` the bourne identity '' we return to the more [[traditional]] action genre . ","... with `` the bourne identity '' we return to the more [[tarditional]] action genre . ",0.0010944604873657227,0.9988794922828674,1,0,1,231,"Successful"
