"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"neither parker nor donovan is a [[typical]] romantic lead , but they bring a [[fresh]] , quirky charm to the formula . ","neither parker nor donovan is a [[decent]] romantic lead , but they bring a [[soft]] , quirky charm to the formula . ",0.0014673471450805664,0.00248032808303833,1,1,1,81,"Failed"
"try as i may , i ca n't think of a single good reason to see this movie , even though everyone in my group [[extemporaneously]] [[shouted]] , ` thank you ! ' ","try as i may , i ca n't think of a single good reason to see this movie , even though everyone in my group [[actually]] [[exclaimed]] , ` thank you ! ' ",0.05294179916381836,0.8403599262237549,0,1,0,35,"Successful"
"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it [[moves]] fast enough to cover its clunky dialogue and lapses in logic . ","writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it [[goes]] fast enough to cover its clunky dialogue and lapses in logic . ",0.3783957362174988,0.8975178599357605,1,0,1,64,"Successful"
"liotta put on 30 pounds for the role , and has completely [[transformed]] himself from his smooth , goodfellas image . ","liotta put on 30 pounds for the role , and has completely [[altered]] himself from his smooth , goodfellas image . ",0.001511216163635254,0.9924588799476624,1,0,1,44,"Successful"
"the film 's tone and [[pacing]] are off [[almost]] from the get-go . ","the film 's tone and [[content]] are off [[guard]] from the get-go . ",0.007467210292816162,0.7248634696006775,0,1,0,63,"Successful"
"( næs ) directed the stage version of elling , and gets [[fine]] [[performances]] from his two leads who originated the characters on stage . ","( næs ) directed the stage version of elling , and gets [[regular]] [[performance]] from his two leads who originated the characters on stage . ",0.0015093088150024414,0.0017449259757995605,1,1,1,28,"Failed"
"determined to be fun , and bouncy , with energetic musicals , the humor did [[n't]] quite engage this adult . ","determined to be fun , and bouncy , with energetic musicals , the humor did [[still]] quite engage this adult . ",0.022794246673583984,0.9994149208068848,0,1,0,48,"Successful"
"a romantic comedy [[enriched]] by a sharp eye for manners and mores . ","a romantic comedy [[marred]] by a sharp eye for manners and mores . ",0.0014461874961853027,0.9774631857872009,1,0,1,62,"Successful"
"less [[dizzying]] than just [[dizzy]] , the [[jaunt]] is [[practically]] over before it begins . ","less [[ened]] than just [[sex]] , the [[fever]] is [[never]] over before it begins . ",0.0023198723793029785,0.7137795686721802,0,1,0,150,"Successful"
"nervous [[breakdowns]] are not entertaining . ","nervous [[actions]] are not entertaining . ",0.0023044943809509277,0.011006534099578857,0,0,0,56,"Failed"
"the movie is what happens when you blow up [[small]] potatoes to 10 times their natural size , and it [[ai]] n't pretty . ","the movie is what happens when you blow up [[real]] potatoes to 10 times their natural size , and it [[do]] n't pretty . ",0.0023297667503356934,0.002342700958251953,0,0,0,40,"Failed"
"the emotions are raw and will strike a nerve with [[anyone]] who 's [[ever]] had family trauma . ","the emotions are raw and will strike a nerve with [[anybody]] who 's [[supposedly]] had family trauma . ",0.0015126466751098633,0.0016983747482299805,1,1,1,47,"Failed"
"the movie is n't just hilarious : it 's [[witty]] and inventive , too , and in hindsight , it is n't even all that dumb . ","the movie is n't just hilarious : it 's [[funny]] and inventive , too , and in hindsight , it is n't even all that dumb . ",0.2925094962120056,0.5709182024002075,1,0,1,27,"Successful"
"it 's a [[stunning]] [[lyrical]] [[work]] of [[considerable]] [[force]] and truth . ","it 's a [[thoroughly]] [[brutal]] [[indictment]] of [[brute]] [[stupidity]] and truth . ",0.0014145374298095703,0.9986474514007568,1,0,1,221,"Successful"
"but it 's too [[long]] and too [[convoluted]] and it [[ends]] in a muddle . ","but it 's too [[good]] and too [[late]] and it [[does]] in a muddle . ",0.0022660493850708008,0.4062145948410034,0,0,0,154,"Failed"
"this is an egotistical endeavor from the daughter of horror director dario [[argento]] ( a producer here ) , but her raw performance and utter fearlessness make it strangely magnetic . ","this is an egotistical endeavor from the daughter of horror director dario [[brown]] ( a producer here ) , but her raw performance and utter fearlessness make it strangely magnetic . ",0.0015054941177368164,0.0015128850936889648,1,1,1,73,"Failed"
"instead , he shows them the [[respect]] they are due . ","instead , he shows them the [[mess]] they are due . ",0.0678139328956604,0.9985725283622742,1,0,1,57,"Successful"
"big fat [[waste]] of time . ","big fat [[plenty]] of time . ",0.0022794604301452637,0.9995644092559814,0,1,0,55,"Successful"
"crackerjack [[entertainment]] -- [[nonstop]] [[romance]] , [[music]] , [[suspense]] and action . ","crackerjack [[tv]] -- [[commercial]] [[programming]] , [[arts]] , [[drama]] and action . ",0.0014858841896057129,0.44701623916625977,1,1,1,221,"Failed"
"shaky close-ups of turkey-on-rolls , stubbly chins , liver [[spots]] , red noses and the filmmakers new [[bobbed]] do draw easy chuckles but lead nowhere . ","shaky close-ups of turkey-on-rolls , stubbly chins , liver [[spot]] , red noses and the filmmakers new [[techniques]] do draw easy chuckles but lead nowhere . ",0.0025951266288757324,0.0034488439559936523,0,0,0,49,"Failed"
"a lean , deftly shot , [[well-acted]] , weirdly retro thriller that recalls a raft of '[[60s]] and '70s european-set spy pictures . ","a lean , deftly shot , [[heavy]] , weirdly retro thriller that recalls a raft of '[[1940s]] and '70s european-set spy pictures . ",0.0015265345573425293,0.001578688621520996,1,1,1,38,"Failed"
"a [[smart]] , [[witty]] follow-up . ","a [[slim]] , [[neat]] follow-up . ",0.0014370083808898926,0.9989959597587585,1,0,1,67,"Successful"
"i [[got]] a [[headache]] [[watching]] this [[meaningless]] downer . ","i [[stifled]] a [[laugh]] [[louder]] this [[time]] downer . ",0.0023325085639953613,0.9316118359565735,0,1,0,128,"Successful"
"uncommonly stylish but equally silly ... the picture [[fails]] to generate much suspense , nor does it ask searching enough questions to [[justify]] its pretensions . ","uncommonly stylish but equally silly ... the picture [[manages]] to generate much suspense , nor does it ask searching enough questions to [[assert]] its pretensions . ",0.002328932285308838,0.25049465894699097,0,0,0,66,"Failed"
"for all its technical virtuosity , the film is so [[mired]] in juvenile and near-xenophobic pedagogy that it 's enough to make one pine for the [[day]] when godard can no longer handle the rigors of filmmaking . ","for all its technical virtuosity , the film is so [[strong]] in juvenile and near-xenophobic pedagogy that it 's enough to make one pine for the [[world]] when godard can no longer handle the rigors of filmmaking . ",0.002310514450073242,0.2115676999092102,0,0,0,75,"Failed"
"a [[solid]] examination of the male midlife crisis . ","a [[critical]] examination of the male midlife crisis . ",0.0016134977340698242,0.9647476077079773,1,0,1,59,"Successful"
"brilliantly [[explores]] the conflict between following one 's heart and following the demands of tradition . ","brilliantly [[shows]] the conflict between following one 's heart and following the demands of tradition . ",0.0014545917510986328,0.0014700889587402344,1,1,1,21,"Failed"
"like [[watching]] a dress rehearsal the week before the show goes up : [[everything]] 's in place but something 's just a little off-kilter . ","like [[seeing]] a dress rehearsal the week before the show goes up : [[anything]] 's in place but something 's just a little off-kilter . ",0.0022985339164733887,0.0023040175437927246,0,0,0,30,"Failed"
"it 's an offbeat [[treat]] that pokes fun at the democratic exercise while also examining its [[significance]] for those who take part . ","it 's an offbeat [[work]] that pokes fun at the democratic exercise while also examining its [[importance]] for those who take part . ",0.0015478134155273438,0.001864790916442871,1,1,1,28,"Failed"
"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ","i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ",0.6646416187286377,0.6646416187286377,1,1,0,1,"Skipped"
"do not [[see]] this film . ","do not [[forget]] this film . ",0.0023354291915893555,0.9995548129081726,0,1,0,54,"Successful"
"there is nothing outstanding about this film , but it is [[good]] enough and will likely be appreciated most by sailors and folks who [[know]] their way around a submarine . ","there is nothing outstanding about this film , but it is [[close]] enough and will likely be appreciated most by sailors and folks who [[forget]] their way around a submarine . ",0.0020844340324401855,0.31854891777038574,1,1,1,75,"Failed"
"too [[much]] of it [[feels]] [[unfocused]] and underdeveloped . ","too [[good]] of it [[thought]] [[dangerous]] and underdeveloped . ",0.0022662878036499023,0.07403045892715454,0,0,0,99,"Failed"
"it 's a work by an artist so in control of both his medium and his message that he can improvise [[like]] a jazzman . ","it 's a work by an artist so in control of both his medium and his message that he can improvise [[than]] a jazzman . ",0.15703445672988892,0.5106664896011353,1,0,1,51,"Successful"
"a big , [[gorgeous]] , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion . ","a big , [[expensive]] , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion . ",0.0015600323677062988,0.9974080324172974,1,0,1,37,"Successful"
"` de niro ... is a [[veritable]] source of sincere passion that this hollywood contrivance orbits around . ' ","` de niro ... is a [[possible]] source of sincere passion that this hollywood contrivance orbits around . ' ",0.0015677809715270996,0.001654505729675293,1,1,1,62,"Failed"
"all that 's [[missing]] is the spontaneity , originality and delight . ","all that 's [[beautiful]] is the spontaneity , originality and delight . ",0.0022830963134765625,0.9995988011360168,0,1,0,43,"Successful"
"my [[reaction]] in a [[word]] : disappointment . ","my [[heart]] in a [[breath]] : disappointment . ",0.002283930778503418,0.002590358257293701,0,0,0,95,"Failed"
"an [[unwise]] amalgam of broadcast news and vibes . ","an [[intriguing]] amalgam of broadcast news and vibes . ",0.0025416016578674316,0.9995536804199219,0,1,0,57,"Successful"
"warm water under a red bridge is a [[quirky]] and poignant japanese film that explores the [[fascinating]] connections between women , water , nature , and sexuality . ","warm water under a red bridge is a [[short]] and poignant japanese film that explores the [[difficult]] connections between women , water , nature , and sexuality . ",0.001470804214477539,0.0015636086463928223,1,1,1,94,"Failed"
"it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . ","it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . ",0.9995549917221069,0.9995549917221069,1,1,0,1,"Skipped"
"even on those rare occasions when the narrator stops yammering , miller 's [[hand]] often feels unsure . ","even on those rare occasions when the narrator stops yammering , miller 's [[son]] often feels unsure . ",0.10973680019378662,0.2760058045387268,0,0,0,19,"Failed"
"i thought my own watch had stopped keeping time as i [[slogged]] my way through clockstoppers . ","i thought my own watch had stopped keeping time as i [[moved]] my way through clockstoppers . ",0.0025850534439086914,0.008256137371063232,0,0,0,41,"Failed"
"highbrow self-appointed guardians of culture need not apply , but those who [[loved]] cool as ice have at last found a worthy follow-up . ","highbrow self-appointed guardians of culture need not apply , but those who [[were]] cool as ice have at last found a worthy follow-up . ",0.011211812496185303,0.5681165456771851,1,0,1,36,"Successful"
"a moody , [[multi-dimensional]] love story and sci-fi mystery , solaris is a [[thought-provoking]] , haunting [[film]] that [[allows]] the seeds of the imagination to germinate . ","a moody , [[futuristic]] love story and sci-fi mystery , solaris is a [[sad]] , haunting [[movie]] that [[causes]] the seeds of the imagination to germinate . ",0.0014429688453674316,0.41191571950912476,1,1,1,106,"Failed"
"the film 's welcome breeziness and some [[unbelievably]] [[hilarious]] moments -- most portraying the idiocy of the [[film]] industry -- [[make]] it mostly worth the trip . ","the film 's welcome breeziness and some [[too]] [[silly]] moments -- most portraying the idiocy of the [[movie]] industry -- [[ruled]] it mostly worth the trip . ",0.0015425682067871094,0.136851966381073,1,1,1,95,"Failed"
"a broad , melodramatic estrogen opera that 's pretty [[toxic]] in its own right . ","a broad , melodramatic estrogen opera that 's pretty [[amazing]] in its own right . ",0.0022985339164733887,0.9995479583740234,0,1,0,58,"Successful"
"may be far from the best of the series , but it 's assured , [[wonderfully]] respectful of its past and thrilling enough to [[make]] it [[abundantly]] clear that this movie phenomenon has once again [[reinvented]] itself for a new generation . ","may be far from the best of the series , but it 's assured , [[properly]] respectful of its past and thrilling enough to [[makes]] it [[too]] clear that this movie phenomenon has once again [[risked]] itself for a new generation . ",0.0014861226081848145,0.012945055961608887,1,1,1,143,"Failed"
"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a [[smooth]] sleight of hand . ","no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a [[slow]] sleight of hand . ",0.0018747448921203613,0.553967297077179,1,0,1,49,"Successful"
"a very [[well-made]] , [[funny]] and [[entertaining]] picture . ","a very [[young]] , [[smart]] and [[dangerous]] picture . ",0.0014042258262634277,0.0016164779663085938,1,1,1,128,"Failed"
"if you [[dig]] on [[david]] [[mamet]] 's mind tricks ... rent this [[movie]] and enjoy ! ","if you [[profit]] on [[howard]] [[jones]] 's mind tricks ... rent this [[motel]] and enjoy ! ",0.0023162364959716797,0.8299143314361572,1,0,1,207,"Successful"
"it 's a [[charming]] and often [[affecting]] journey . ","it 's a [[dark]] and often [[disturbing]] journey . ",0.0014036297798156738,0.695436418056488,1,0,1,27,"Successful"
"it made me want to wrench my eyes out of my head and [[toss]] them at the screen . ","it made me want to wrench my eyes out of my head and [[force]] them at the screen . ",0.0032165050506591797,0.5297483801841736,0,1,0,28,"Successful"
"delivers the same old same old , [[tarted]] up with latin flava and [[turned]] out by hollywood playas . ","delivers the same old same old , [[wound]] up with latin flava and [[figured]] out by hollywood playas . ",0.005837619304656982,0.1564784049987793,0,0,0,64,"Failed"
"at its best , queen is campy [[fun]] like the vincent price horror classics of the '60s . ","at its best , queen is campy [[nothing]] like the vincent price horror classics of the '60s . ",0.0015468597412109375,0.5847417712211609,1,0,1,40,"Successful"
"the movie is [[dawn]] of the dead [[crossed]] with john carpenter 's ghosts of mars , with zombies not as [[ghoulish]] as the first and trains not as [[big]] as the second . ","the movie is [[souls]] of the dead [[blended]] with john carpenter 's ghosts of mars , with zombies not as [[thin]] as the first and trains not as [[massive]] as the second . ",0.008296012878417969,0.41661208868026733,0,0,0,106,"Failed"
"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer [[seems]] to be posing , rather than acting . ","even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer [[did]] to be posing , rather than acting . ",0.05789303779602051,0.6360047459602356,0,1,0,74,"Successful"
"the lion king was a roaring [[success]] when it was released eight years ago , but on imax it [[seems]] better , not just bigger . ","the lion king was a roaring [[failure]] when it was released eight years ago , but on imax it [[looked]] better , not just bigger . ",0.007337093353271484,0.5075730085372925,1,0,1,62,"Successful"
"( a ) n utterly charming and hilarious film that [[reminded]] me of the best of the disney comedies from the 60s . ","( a ) n utterly charming and hilarious film that [[was]] me of the best of the disney comedies from the 60s . ",0.0014557838439941406,0.00148695707321167,1,1,1,45,"Failed"
"there 's too [[much]] falseness to the second half , and what [[began]] as an intriguing look at youth fizzles into a [[dull]] , ridiculous attempt at heart-tugging . ","there 's too [[good]] falseness to the second half , and what [[starts]] as an intriguing look at youth fizzles into a [[long]] , ridiculous attempt at heart-tugging . ",0.003468930721282959,0.4423803687095642,0,0,0,56,"Failed"
"featuring a dangerously [[seductive]] performance from the great daniel auteuil , `` sade '' [[covers]] the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ","featuring a dangerously [[provocative]] performance from the great daniel auteuil , `` sade '' [[fills]] the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ",0.0015965104103088379,0.006185770034790039,1,1,1,47,"Failed"
"at least one scene is so disgusting that viewers [[may]] be hard pressed to [[retain]] their lunch . ","at least one scene is so disgusting that viewers [[could]] be hard pressed to [[continue]] their lunch . ",0.0023115873336791992,0.0023302435874938965,0,0,0,32,"Failed"
"a fast , [[funny]] , highly [[enjoyable]] movie . ","a fast , [[painful]] , highly [[painful]] movie . ",0.0013977885246276855,0.9989973902702332,1,0,1,89,"Successful"
"despite the evocative aesthetics evincing the hollow state of modern love life , the film [[never]] percolates beyond a monotonous whine . ","despite the evocative aesthetics evincing the hollow state of modern love life , the film [[certainly]] percolates beyond a monotonous whine . ",0.0071833133697509766,0.5118268132209778,0,1,0,54,"Successful"
"it 's a [[cookie-cutter]] movie , a cut-and-paste job . ","it 's a [[beautiful]] movie , a cut-and-paste job . ",0.002270042896270752,0.99957275390625,0,1,0,38,"Successful"
"there 's not [[enough]] here to [[justify]] the almost [[two]] hours . ","there 's not [[really]] here to [[miss]] the almost [[48]] hours . ",0.0022906064987182617,0.8497219681739807,0,1,0,93,"Successful"
"it 's [[great]] escapist fun that recreates a place and time that will never happen again . ","it 's [[little]] escapist fun that recreates a place and time that will never happen again . ",0.0015355348587036133,0.6287344694137573,1,0,1,24,"Successful"
"as surreal as a dream and as detailed as a [[photograph]] , as visually dexterous as it is at [[times]] imaginatively overwhelming . ","as surreal as a dream and as detailed as a [[photo]] , as visually dexterous as it is at [[is]] imaginatively overwhelming . ",0.3805540204048157,0.43308573961257935,1,1,1,30,"Failed"
"it feels [[like]] an after-school special [[gussied]] up with some fancy special effects , and watching its [[rote]] plot points connect is about as exciting as gazing at an egg timer for [[93]] minutes . ","it feels [[as]] an after-school special [[make]] up with some fancy special effects , and watching its [[intricate]] plot points connect is about as exciting as gazing at an egg timer for [[16]] minutes . ",0.01552492380142212,0.2597683072090149,0,0,0,93,"Failed"
"is the time really ripe for a warmed-over james bond adventure , with a village [[idiot]] as the 007 clone ? ","is the time really ripe for a warmed-over james bond adventure , with a village [[hailed]] as the 007 clone ? ",0.018095195293426514,0.9993122816085815,0,1,0,45,"Successful"
"overall very [[good]] for what it 's trying to do . ","overall very [[young]] for what it 's trying to do . ",0.0015721321105957031,0.9988141059875488,1,0,1,42,"Successful"
"even the finest chef ca n't make a hotdog into [[anything]] more than a hotdog , and robert de niro ca [[n't]] [[make]] this movie anything more than a trashy cop buddy comedy . ","even the finest chef ca n't make a hotdog into [[dinner]] more than a hotdog , and robert de niro ca [[definitely]] [[like]] this movie anything more than a trashy cop buddy comedy . ",0.0025054216384887695,0.7222906351089478,0,1,0,100,"Successful"
"a movie that reminds us of just how [[exciting]] and satisfying the fantasy cinema can be when it 's [[approached]] with imagination and flair . ","a movie that reminds us of just how [[challenging]] and satisfying the fantasy cinema can be when it 's [[populated]] with imagination and flair . ",0.0014537572860717773,0.0017681717872619629,1,1,1,81,"Failed"
"ramsay , as in ratcatcher , remains a filmmaker with an acid viewpoint and a real gift for teasing chilly poetry out of lives and settings that [[might]] otherwise seem drab and sordid . ","ramsay , as in ratcatcher , remains a filmmaker with an acid viewpoint and a real gift for teasing chilly poetry out of lives and settings that [[somehow]] otherwise seem drab and sordid . ",0.1604636311531067,0.556423544883728,1,0,1,55,"Successful"
"this time mr. burns is trying something in the martin scorsese street-realist mode , but his [[self-regarding]] sentimentality trips him up again . ","this time mr. burns is trying something in the martin scorsese street-realist mode , but his [[wild]] sentimentality trips him up again . ",0.10936093330383301,0.5026464462280273,0,1,0,59,"Successful"
"while the ideas about techno-saturation are far from novel , they 're presented with a [[wry]] dark humor . ","while the ideas about techno-saturation are far from novel , they 're presented with a [[bit]] dark humor . ",0.0015860795974731445,0.21816366910934448,1,1,1,20,"Failed"
"my [[thoughts]] were focused on the characters . ","my [[worries]] were focused on the characters . ",0.006895959377288818,0.7554616928100586,1,0,1,57,"Successful"
"no [[one]] but a convict guilty of some truly [[heinous]] crime should have to sit through the master of disguise . ","no [[offence]] but a convict guilty of some truly [[outrageous]] crime should have to sit through the master of disguise . ",0.002322375774383545,0.16949230432510376,0,0,0,63,"Failed"
"it can not be enjoyed , [[even]] on the level that one enjoys a [[bad]] slasher flick , [[primarily]] because it is dull . ","it can not be enjoyed , [[just]] on the level that one enjoys a [[good]] slasher flick , [[rather]] because it is dull . ",0.0026987195014953613,0.09831452369689941,0,0,0,52,"Failed"
"` easily my choice for one of the year 's [[best]] films . ' ","` easily my choice for one of the year 's [[worst]] films . ' ",0.0015082359313964844,0.9989237785339355,1,0,1,36,"Successful"
"kinnear does n't [[aim]] for our sympathy , but rather delivers a performance of striking skill and depth . ","kinnear does n't [[reach]] for our sympathy , but rather delivers a performance of striking skill and depth . ",0.0014958381652832031,0.0015280842781066895,1,1,1,21,"Failed"
"no [[way]] i can [[believe]] this [[load]] of junk . ","no [[doubt]] i can [[overcome]] this [[kinds]] of junk . ",0.0023568272590637207,0.0028219223022460938,0,0,0,145,"Failed"
"... routine , harmless diversion and little else . ","... routine , harmless diversion and little else . ",0.9989206790924072,0.9989206790924072,0,0,1,1,"Skipped"
"a by-the-numbers effort that wo [[n't]] do much to enhance the franchise . ","a by-the-numbers effort that wo [[also]] do much to enhance the franchise . ",0.0026584267616271973,0.9995413422584534,0,1,0,16,"Successful"
"collateral damage finally delivers the goods for schwarzenegger fans . ","collateral damage finally delivers the goods for schwarzenegger fans . ",0.9712205529212952,0.9712205529212952,0,0,1,1,"Skipped"
"the characters are [[interesting]] and often very [[creatively]] constructed from figure to backstory . ","the characters are [[small]] and often very [[awkwardly]] constructed from figure to backstory . ",0.0015016794204711914,0.9989893436431885,1,0,1,95,"Successful"
"confirms the nagging suspicion that ethan hawke would be [[even]] [[worse]] behind the camera than he is in front of it . ","confirms the nagging suspicion that ethan hawke would be [[far]] [[greater]] behind the camera than he is in front of it . ",0.051865458488464355,0.5172147750854492,0,1,0,53,"Successful"
"it 's about following your dreams , no [[matter]] what your parents think . ","it 's about following your dreams , no [[sense]] what your parents think . ",0.02623271942138672,0.9989569187164307,1,0,1,52,"Successful"
"miller is playing so [[free]] with [[emotions]] , and the fact that children are hostages to fortune , that he makes the audience hostage to his swaggering affectation of seriousness . ","miller is playing so [[loose]] with [[emotion]] , and the fact that children are hostages to fortune , that he makes the audience hostage to his swaggering affectation of seriousness . ",0.0020805001258850098,0.9385740160942078,1,0,1,33,"Successful"
"to call the other side of heaven `` appalling '' would be to [[underestimate]] just how dangerous entertainments like it can be . ","to call the other side of heaven `` appalling '' would be to [[admit]] just how dangerous entertainments like it can be . ",0.009568989276885986,0.1155427098274231,0,0,0,36,"Failed"
"it 's [[one]] of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ","it 's [[two]] of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ",0.42834383249282837,0.5279335975646973,1,0,1,45,"Successful"
"with [[virtually]] no [[interesting]] elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ","with [[almost]] no [[different]] elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ",0.002344489097595215,0.05630064010620117,0,0,0,26,"Failed"
"very special [[effects]] , brilliantly bold colors and heightened reality ca n't hide the [[giant]] achilles ' heel in `` stuart little 2 `` : there 's just no story , folks . ","very special [[effect]] , brilliantly bold colors and heightened reality ca n't hide the [[powerful]] achilles ' heel in `` stuart little 2 `` : there 's just no story , folks . ",0.007894515991210938,0.020972609519958496,0,0,0,67,"Failed"
"it seems like i have been waiting my whole life for this movie and now i ca n't wait for the sequel . ","it seems like i have been waiting my whole life for this movie and now i ca n't wait for the sequel . ",0.9604703783988953,0.9604703783988953,0,0,1,1,"Skipped"
"the terrific and bewilderingly underrated campbell scott gives a star performance that is nothing [[short]] of mesmerizing . ","the terrific and bewilderingly underrated campbell scott gives a star performance that is nothing [[more]] of mesmerizing . ",0.0015411376953125,0.5031426548957825,1,0,1,32,"Successful"
"a giggle-inducing comedy with snappy dialogue and [[winning]] [[performances]] by an unlikely team of oscar-winners : susan sarandon and goldie hawn . ","a giggle-inducing comedy with snappy dialogue and [[guest]] [[performance]] by an unlikely team of oscar-winners : susan sarandon and goldie hawn . ",0.0015022754669189453,0.0015618205070495605,1,1,1,35,"Failed"
"a movie that [[successfully]] crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . ","a movie that [[just]] crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . ",0.2074105143547058,0.997613251209259,1,0,1,71,"Successful"
"lovely and poignant . ","lovely and poignant . ",0.0014082789421081543,0.0014082789421081543,1,1,1,4,"Failed"
"in the end , the movie [[collapses]] on its shaky foundation despite the [[best]] efforts of director joe carnahan . ","in the end , the movie [[survived]] on its shaky foundation despite the [[good]] efforts of director joe carnahan . ",0.002606630325317383,0.1464320421218872,0,0,0,42,"Failed"
"binoche makes it [[interesting]] trying to find out . ","binoche makes it [[boring]] trying to find out . ",0.0015613436698913574,0.9989286065101624,1,0,1,17,"Successful"
"the inspirational screenplay by mike rich [[covers]] a [[lot]] of ground , perhaps too much , but ties things [[together]] , neatly , by the end . ","the inspirational screenplay by mike rich [[ends]] a [[ton]] of ground , perhaps too much , but ties things [[somewhere]] , neatly , by the end . ",0.009548962116241455,0.13622945547103882,1,1,1,66,"Failed"
"griffiths proves she 's that rare luminary who [[continually]] raises the standard of her profession . ","griffiths proves she 's that rare luminary who [[barely]] raises the standard of her profession . ",0.001614689826965332,0.9980180859565735,1,0,1,58,"Successful"
"dull , [[lifeless]] , and [[amateurishly]] assembled . ","dull , [[beautiful]] , and [[never]] assembled . ",0.0022712349891662598,0.017802953720092773,0,0,0,79,"Failed"
"martin and barbara are complex characters -- [[sometimes]] tender , sometimes angry -- and the [[delicate]] performances by sven wollter and viveka seldahl make their [[hopes]] and frustrations vivid . ","martin and barbara are complex characters -- [[easily]] tender , sometimes angry -- and the [[poor]] performances by sven wollter and viveka seldahl make their [[demands]] and frustrations vivid . ",0.0014684200286865234,0.04895615577697754,1,1,1,68,"Failed"
"this is so bad . ","this is so bad . ",0.002285003662109375,0.002285003662109375,0,0,0,5,"Failed"
"if the first men in black was [[money]] , the second is small change . ","if the first men in black was [[bold]] , the second is small change . ",0.013492584228515625,0.8837348818778992,0,1,0,15,"Successful"
"still , as a visual treat , the film is almost unsurpassed . ","still , as a visual treat , the film is almost unsurpassed . ",0.6273173689842224,0.6273173689842224,0,0,1,1,"Skipped"
"its well of thorn and vinegar ( and simple humanity ) has long been [[plundered]] by similar works featuring the insight and punch this picture so conspicuously lacks . ","its well of thorn and vinegar ( and simple humanity ) has long been [[enhanced]] by similar works featuring the insight and punch this picture so conspicuously lacks . ",0.005775034427642822,0.18523448705673218,0,0,0,62,"Failed"
"it 's a scattershot affair , but when it [[hits]] its mark it 's brilliant . ","it 's a scattershot affair , but when it [[misses]] its mark it 's brilliant . ",0.0015796422958374023,0.8972933888435364,1,0,1,64,"Successful"
"manages to [[transcend]] the sex , [[drugs]] and show-tunes plot into [[something]] [[far]] richer . ","manages to [[warp]] the sex , [[money]] and show-tunes plot into [[someone]] [[not]] richer . ",0.0014255046844482422,0.9931992888450623,1,0,1,154,"Successful"
"it haunts , horrifies , startles and fascinates ; it is [[impossible]] to [[look]] away . ","it haunts , horrifies , startles and fascinates ; it is [[wrong]] to [[take]] away . ",0.001448214054107666,0.7012336254119873,1,0,1,81,"Successful"
"maud and roland 's search for an unknowable [[past]] makes for a haunting literary detective story , but labute [[pulls]] off a neater trick in possession : he makes language sexy . ","maud and roland 's search for an unknowable [[person]] makes for a haunting literary detective story , but labute [[passes]] off a neater trick in possession : he makes language sexy . ",0.01836109161376953,0.7126728296279907,1,0,1,111,"Successful"
"there is [[n't]] nearly enough fun here , despite the presence of some appealing ingredients . ","there is [[well]] nearly enough fun here , despite the presence of some appealing ingredients . ",0.24803173542022705,0.9995632171630859,0,1,0,53,"Successful"
"we root for ( clara and paul ) , even like them , though perhaps it 's an emotion closer to pity . ","we root for ( clara and paul ) , even like them , though perhaps it 's an emotion closer to pity . ",0.961296558380127,0.961296558380127,0,0,1,1,"Skipped"
"it 's [[made]] with [[deftly]] [[unsettling]] [[genre]] flair . ","it 's [[populated]] with [[obviously]] [[applied]] [[art]] flair . ",0.0015361309051513672,0.21027839183807373,1,1,1,84,"Failed"
"rarely has leukemia looked so shimmering and benign . ","rarely has leukemia looked so shimmering and benign . ",0.8756754994392395,0.8756754994392395,1,1,0,1,"Skipped"
"the primitive [[force]] of this film seems to bubble up from the vast collective memory of the combatants . ","the primitive [[form]] of this film seems to bubble up from the vast collective memory of the combatants . ",0.06978708505630493,0.626373827457428,1,0,1,42,"Successful"
"but what are [[adults]] doing in the [[theater]] at all ? ","but what are [[friends]] doing in the [[mountains]] at all ? ",0.0024640560150146484,0.13128501176834106,0,0,0,75,"Failed"
