"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"this is the [[sort]] of burly action flick where one coincidence pummels another , narrative [[necessity]] is a [[drunken]] roundhouse , and whatever passes for [[logic]] is a factor of the last plot [[device]] left standing . ","this is the [[ranking]] of burly action flick where one coincidence pummels another , narrative [[need]] is a [[drinkin]] roundhouse , and whatever passes for [[reasoning]] is a factor of the last plot [[accoutrements]] left standing . ",0.001419663429260254,0.5227648019790649,0,1,0,165,"Successful"
"zhang ... [[has]] done an [[amazing]] job of getting [[realistic]] [[performances]] from his mainly nonprofessional cast . ","zhang ... [[possessed]] done an [[unbelievable]] job of getting [[doable]] [[representations]] from his mainly nonprofessional cast . ",0.0010304450988769531,0.9057435989379883,1,0,1,113,"Successful"
"more [[whiny]] [[downer]] than corruscating [[commentary]] . ","more [[wimpy]] [[donner]] than corruscating [[observational]] . ",0.0014383196830749512,0.015169978141784668,0,0,0,33,"Failed"
"it 's too self-important and [[plodding]] to [[be]] [[funny]] , and too [[clipped]] and [[abbreviated]] to [[be]] an [[epic]] . ","it 's too self-important and [[thundering]] to [[is]] [[hilarious]] , and too [[dissected]] and [[abridged]] to [[se]] an [[myth]] . ",0.0014121532440185547,0.0114670991897583,0,0,0,193,"Failed"
"his last movie was poetically romantic and full of indelible images , but his latest has nothing [[going]] for it . ","his last movie was poetically romantic and full of indelible images , but his latest has nothing [[will]] for it . ",0.0019528865814208984,0.7106772661209106,0,1,0,52,"Successful"
"stultifyingly , dumbfoundingly , mind-numbingly [[bad]] . ","stultifyingly , dumbfoundingly , mind-numbingly [[naughty]] . ",0.0014137029647827148,0.002230405807495117,0,0,0,39,"Failed"
"when leguizamo finally [[plugged]] an [[irritating]] character late in the [[movie]] . ","when leguizamo finally [[links]] an [[galling]] character late in the [[cinematographers]] . ",0.0014374852180480957,0.8646535873413086,0,1,0,148,"Successful"
"ahhhh ... revenge is [[sweet]] ! ","ahhhh ... revenge is [[fluffy]] ! ",0.02928370237350464,0.9994606971740723,1,0,1,43,"Successful"
"[[displaying]] about [[equal]] amounts of naiveté , passion and talent , beneath clouds establishes sen as a filmmaker of considerable potential . ","[[appears]] about [[same]] amounts of naiveté , passion and talent , beneath clouds establishes sen as a filmmaker of considerable potential . ",0.0010939836502075195,0.7507246732711792,1,0,1,79,"Successful"
"[[does]] paint some memorable images ... , but makhmalbaf keeps her distance from the characters ","[[wants]] paint some memorable images ... , but makhmalbaf keeps her distance from the characters ",0.03823351860046387,0.9986439347267151,1,0,1,39,"Successful"
"the socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is deconstructed with poignancy . ","the socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is deconstructed with poignancy . ",0.9916754364967346,0.9916754364967346,0,0,1,1,"Skipped"
"a quiet [[treasure]] -- a film to be savored . ","a quiet [[tesoro]] -- a film to be savored . ",0.0010279417037963867,0.920627236366272,1,0,1,47,"Successful"
"zaidan 's script has barely enough [[plot]] to string the stunts together and not [[quite]] enough characterization to keep the faces straight . ","zaidan 's script has barely enough [[intrigue]] to string the stunts together and not [[too]] enough characterization to keep the faces straight . ",0.0014120936393737793,0.6140463352203369,0,1,0,73,"Successful"
"( d ) oes n't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful . ","( d ) oes n't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful . ",0.9962334632873535,0.9962334632873535,0,0,1,1,"Skipped"
"by candidly detailing the politics involved in the creation of an [[extraordinary]] piece of music , ( jones ) calls our attention to the inherent conflict between commerce and creativity . ","by candidly detailing the politics involved in the creation of an [[prodigious]] piece of music , ( jones ) calls our attention to the inherent conflict between commerce and creativity . ",0.0010341405868530273,0.9894014000892639,1,0,1,74,"Successful"
"you do n't [[have]] to know about music to appreciate the film 's [[easygoing]] blend of comedy and romance . ","you do n't [[possesses]] to know about music to appreciate the film 's [[natured]] blend of comedy and romance . ",0.0015101432800292969,0.7800261974334717,1,0,1,66,"Successful"
"this is a good script , good dialogue , [[funny]] even for adults . ","this is a good script , good dialogue , [[distracting]] even for adults . ",0.0010263919830322266,0.9499581456184387,1,0,1,48,"Successful"
"bogdanovich tantalizes by [[offering]] a peep show into the lives of the era 's creme de la celluloid . ","bogdanovich tantalizes by [[suggests]] a peep show into the lives of the era 's creme de la celluloid . ",0.011100172996520996,0.9733249545097351,1,0,1,63,"Successful"
"it 's just disappointingly [[superficial]] -- a [[movie]] that has all the elements necessary to be a fascinating , involving [[character]] study , but never does more than scratch the surface . ","it 's just disappointingly [[perceptible]] -- a [[movies]] that has all the elements necessary to be a fascinating , involving [[personage]] study , but never does more than scratch the surface . ",0.01325923204421997,0.6544980406761169,0,1,0,70,"Successful"
"corny , schmaltzy and predictable , but still [[manages]] to be kind of heartwarming , nonetheless . ","corny , schmaltzy and predictable , but still [[runs]] to be kind of heartwarming , nonetheless . ",0.018684685230255127,0.9514275193214417,1,0,1,37,"Successful"
"majidi is an unconventional storyteller , capable of finding beauty in the most depressing places . ","majidi is an unconventional storyteller , capable of finding beauty in the most depressing places . ",0.9994459748268127,0.9994459748268127,0,0,1,1,"Skipped"
"one of the [[smartest]] takes on singles culture i 've [[seen]] in a long [[time]] . ","one of the [[cleverest]] takes on singles culture i 've [[construed]] in a long [[temps]] . ",0.001589059829711914,0.9735758304595947,1,0,1,102,"Successful"
"the movie has an [[infectious]] exuberance that will engage anyone with a passing interest in the skate/surf culture , the l.a. beach scene and the imaginative ( and sometimes illegal ) ways kids can make a playground out of the refuse of adults . ","the movie has an [[communicable]] exuberance that will engage anyone with a passing interest in the skate/surf culture , the l.a. beach scene and the imaginative ( and sometimes illegal ) ways kids can make a playground out of the refuse of adults . ",0.18447601795196533,0.9993565082550049,1,0,1,46,"Successful"
"cq 's reflection of artists and the love of cinema-and-self suggests nothing [[less]] than a new voice that deserves to be considered as a possible successor to the [[best]] european directors . ","cq 's reflection of artists and the love of cinema-and-self suggests nothing [[low]] than a new voice that deserves to be considered as a possible successor to the [[better]] european directors . ",0.0016486644744873047,0.9662339687347412,1,0,1,97,"Successful"
"a [[bloated]] gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ... ","a [[engorged]] gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ... ",0.0014653205871582031,0.984326183795929,0,1,0,31,"Successful"
"if [[looking]] for a thrilling sci-fi cinematic ride , do n't [[settle]] for this imposter . ","if [[exploring]] for a thrilling sci-fi cinematic ride , do n't [[dissipating]] for this imposter . ",0.00141066312789917,0.898439884185791,0,1,0,102,"Successful"
"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why . ","drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why . ",0.9994024038314819,0.9994024038314819,0,0,1,1,"Skipped"
"and that leaves a [[hole]] in the center of the salton sea . ","and that leaves a [[slammer]] in the center of the salton sea . ",0.004319906234741211,0.9980920553207397,0,1,0,37,"Successful"
"this nickleby [[thing]] [[might]] have more homosexual undertones than an eddie murphy film . ","this nickleby [[asia]] [[potentials]] have more homosexual undertones than an eddie murphy film . ",0.0017610788345336914,0.7407599091529846,0,1,0,66,"Successful"
"an absurdist [[comedy]] about [[alienation]] , [[separation]] and [[loss]] . ","an absurdist [[funny]] about [[distancing]] , [[parted]] and [[depleted]] . ",0.0014176368713378906,0.9843137860298157,0,1,0,138,"Successful"
"slapstick buffoonery can tickle many a preschooler 's fancy , but when it [[costs]] a family of four about $ 40 to see a film in theaters , why spend [[money]] on a dog like this when you can [[rent]] a pedigree [[instead]] ? ","slapstick buffoonery can tickle many a preschooler 's fancy , but when it [[honorarium]] a family of four about $ 40 to see a film in theaters , why spend [[silver]] on a dog like this when you can [[commended]] a pedigree [[also]] ? ",0.001443326473236084,0.6817827224731445,0,1,0,155,"Successful"
"it wants to tweak them with a taste of tangy new humor . ","it wants to tweak them with a taste of tangy new humor . ",0.9984579086303711,0.9984579086303711,0,0,1,1,"Skipped"
"davis ... is so enamored of her own creation that she ca n't see how insufferable the character is . ","davis ... is so enamored of her own creation that she ca n't see how insufferable the character is . ",0.9428089261054993,0.9428089261054993,1,1,0,1,"Skipped"
"combining quick-cut [[editing]] and a blaring [[heavy]] metal much of the [[time]] , beck [[seems]] to [[be]] under the illusion that he 's [[shooting]] the latest system of a down [[video]] . ","combining quick-cut [[published]] and a blaring [[big]] metal much of the [[seasons]] , beck [[emerges]] to [[represent]] under the illusion that he 's [[filmed]] the latest system of a down [[cameraman]] . ",0.0014133453369140625,0.6620633602142334,0,1,0,229,"Successful"
"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ","based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ",0.9937664270401001,0.9937664270401001,0,0,1,1,"Skipped"
"there is a fabric of complex ideas here , and feelings that [[profoundly]] deepen them . ","there is a fabric of complex ideas here , and feelings that [[severely]] deepen them . ",0.002950429916381836,0.9994571805000305,1,0,1,57,"Successful"
"when the film [[ended]] , i [[felt]] [[tired]] and [[drained]] and wanted to lie on my own deathbed for a while . ","when the film [[finis]] , i [[construed]] [[bleary]] and [[immersed]] and wanted to lie on my own deathbed for a while . ",0.001415848731994629,0.8520315885543823,0,1,0,137,"Successful"
"people cinema at its [[finest]] . ","people cinema at its [[worst]] . ",0.0010159611701965332,0.9994696378707886,1,0,1,39,"Successful"
"it [[has]] all the excitement of eating oatmeal . ","it [[enjoy]] all the excitement of eating oatmeal . ",0.019068896770477295,0.9858097434043884,0,1,0,31,"Successful"
"because of an [[unnecessary]] and [[clumsy]] last scene , ` swimfan ' left me with a [[very]] [[bad]] feeling . ","because of an [[unimportant]] and [[fraught]] last scene , ` swimfan ' left me with a [[highly]] [[damaging]] feeling . ",0.0014085173606872559,0.612285852432251,0,1,0,164,"Successful"
"among the year 's most [[intriguing]] explorations of alientation . ","among the year 's most [[disconcerting]] explorations of alientation . ",0.0010260343551635742,0.9994685053825378,1,0,1,60,"Successful"
"not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film [[conjures]] the [[magic]] of author j.k. rowling 's books . ","not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film [[puts]] the [[hallucinogenic]] of author j.k. rowling 's books . ",0.003936350345611572,0.995614230632782,1,0,1,99,"Successful"
"no telegraphing is too [[obvious]] or [[simplistic]] for this [[movie]] . ","no telegraphing is too [[cannot]] or [[uncomplicated]] for this [[stills]] . ",0.03868752717971802,0.4857356548309326,0,0,0,114,"Failed"
"offers very little genuine romance and even fewer laughs ... a sad sitcom of a movie , largely [[devoid]] of charm . ","offers very little genuine romance and even fewer laughs ... a sad sitcom of a movie , largely [[despondent]] of charm . ",0.0014074444770812988,0.6453695893287659,0,1,0,32,"Successful"
"sometimes seems [[less]] like storytelling than something the otherwise compelling director needed to get off his chest . ","sometimes seems [[slightly]] like storytelling than something the otherwise compelling director needed to get off his chest . ",0.0014809966087341309,0.9988674521446228,0,1,0,19,"Successful"
"in a way , the film feels like a breath of [[fresh]] air , but only to those that allow it in . ","in a way , the film feels like a breath of [[mild]] air , but only to those that allow it in . ",0.4187319874763489,0.9744142889976501,1,0,1,27,"Successful"
"it 's as if you 're watching a movie that was made in 1978 but not released then because it was [[so]] [[weak]] , and it has been [[unearthed]] and released now , when it has become even weaker . ","it 's as if you 're watching a movie that was made in 1978 but not released then because it was [[still]] [[delicate]] , and it has been [[unveiled]] and released now , when it has become even weaker . ",0.0014157295227050781,0.9775238037109375,0,1,0,149,"Successful"
"it 's too [[bad]] that the helping hand he uses to stir his ingredients is also a [[heavy]] one . ","it 's too [[amiss]] that the helping hand he uses to stir his ingredients is also a [[massive]] one . ",0.0014088749885559082,0.9569196701049805,0,1,0,103,"Successful"
"neither parker nor donovan is a typical romantic lead , but they bring a fresh , quirky [[charm]] to the formula . ","neither parker nor donovan is a typical romantic lead , but they bring a fresh , quirky [[bewitching]] to the formula . ",0.031056523323059082,0.5432776808738708,1,0,1,56,"Successful"
"try as i may , i ca n't [[think]] of a single [[good]] reason to see this movie , even though everyone in my group extemporaneously shouted , ` thank you ! ' ","try as i may , i ca n't [[contemplate]] of a single [[lovely]] reason to see this movie , even though everyone in my group extemporaneously shouted , ` thank you ! ' ",0.0074211955070495605,0.8883655071258545,0,1,0,89,"Successful"
"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . ","writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . ",0.9994650483131409,0.9994650483131409,0,0,1,1,"Skipped"
"liotta put on 30 pounds for the role , and has completely [[transformed]] himself from his smooth , goodfellas image . ","liotta put on 30 pounds for the role , and has completely [[shifted]] himself from his smooth , goodfellas image . ",0.0011516809463500977,0.9823060035705566,1,0,1,67,"Successful"
"the film 's tone and [[pacing]] are off almost from the get-go . ","the film 's tone and [[cadence]] are off almost from the get-go . ",0.001405179500579834,0.6120617389678955,0,1,0,25,"Successful"
"( næs ) directed the stage version of elling , and gets [[fine]] performances from his two leads who originated the characters on stage . ","( næs ) directed the stage version of elling , and gets [[beaux]] performances from his two leads who originated the characters on stage . ",0.001116931438446045,0.981320858001709,1,0,1,66,"Successful"
"determined to [[be]] fun , and bouncy , with energetic [[musicals]] , the humor did n't [[quite]] engage this adult . ","determined to [[ser]] fun , and bouncy , with energetic [[teatro]] , the humor did n't [[supremely]] engage this adult . ",0.0025269389152526855,0.8000052571296692,0,1,0,99,"Successful"
"a romantic comedy [[enriched]] by a [[sharp]] eye for manners and mores . ","a romantic comedy [[storied]] by a [[gross]] eye for manners and mores . ",0.001004636287689209,0.9994645118713379,1,0,1,59,"Successful"
"less [[dizzying]] than just [[dizzy]] , the jaunt is [[practically]] over before it [[begins]] . ","less [[mesmerising]] than just [[playful]] , the jaunt is [[rarely]] over before it [[embarked]] . ",0.0014127492904663086,0.7405345439910889,0,1,0,146,"Successful"
"[[nervous]] [[breakdowns]] are not [[entertaining]] . ","[[keen]] [[chess]] are not [[fooling]] . ",0.001404106616973877,0.8693071603775024,0,1,0,74,"Successful"
"the movie is what happens when you blow up small potatoes to 10 times their natural size , and it ai n't [[pretty]] . ","the movie is what happens when you blow up small potatoes to 10 times their natural size , and it ai n't [[abundantly]] . ",0.020940184593200684,0.5965787172317505,0,1,0,46,"Successful"
"the emotions are [[raw]] and will strike a nerve with anyone who 's ever had family trauma . ","the emotions are [[uncooked]] and will strike a nerve with anyone who 's ever had family trauma . ",0.0010436773300170898,0.9726279377937317,1,0,1,30,"Successful"
"the movie is n't just hilarious : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb . ","the movie is n't just hilarious : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb . ",0.9991697669029236,0.9991697669029236,0,0,1,1,"Skipped"
"it 's a [[stunning]] lyrical work of considerable force and truth . ","it 's a [[unbelievable]] lyrical work of considerable force and truth . ",0.0009918808937072754,0.988453209400177,1,0,1,61,"Successful"
"but it 's too [[long]] and too [[convoluted]] and it ends in a [[muddle]] . ","but it 's too [[interminable]] and too [[warped]] and it ends in a [[turmoil]] . ",0.0014055371284484863,0.009518921375274658,0,0,0,158,"Failed"
"this is an egotistical endeavor from the daughter of horror director [[dario]] argento ( a producer here ) , but her raw performance and utter fearlessness make it strangely [[magnetic]] . ","this is an egotistical endeavor from the daughter of horror director [[jose]] argento ( a producer here ) , but her raw performance and utter fearlessness make it strangely [[electromagnetic]] . ",0.001075446605682373,0.782711386680603,1,0,1,75,"Successful"
"instead , he [[shows]] them the respect they are due . ","instead , he [[illustrating]] them the respect they are due . ",0.03233820199966431,0.9994609951972961,1,0,1,60,"Successful"
"[[big]] fat [[waste]] of time . ","[[tremendous]] fat [[offal]] of time . ",0.001411139965057373,0.9992201924324036,0,1,0,82,"Successful"
"crackerjack entertainment -- nonstop romance , music , [[suspense]] and action . ","crackerjack entertainment -- nonstop romance , music , [[wait]] and action . ",0.0015391111373901367,0.999444842338562,1,0,1,29,"Successful"
"[[shaky]] close-ups of turkey-on-rolls , stubbly chins , liver spots , red noses and the filmmakers new [[bobbed]] do draw easy chuckles but lead nowhere . ","[[delicate]] close-ups of turkey-on-rolls , stubbly chins , liver spots , red noses and the filmmakers new [[scurried]] do draw easy chuckles but lead nowhere . ",0.0014175176620483398,0.7424497604370117,0,1,0,105,"Successful"
"a lean , [[deftly]] shot , well-acted , weirdly retro [[thriller]] that recalls a raft of '60s and '70s european-set spy pictures . ","a lean , [[rationally]] shot , well-acted , weirdly retro [[slasher]] that recalls a raft of '60s and '70s european-set spy pictures . ",0.0010164380073547363,0.6566011309623718,1,0,1,72,"Successful"
"a [[smart]] , witty follow-up . ","a [[cancerous]] , witty follow-up . ",0.001029372215270996,0.9994704723358154,1,0,1,45,"Successful"
"i got a [[headache]] watching this [[meaningless]] downer . ","i got a [[enigma]] watching this [[claptrap]] downer . ",0.0014074444770812988,0.9287470579147339,0,1,0,40,"Successful"
"[[uncommonly]] stylish but equally silly ... the picture [[fails]] to generate much suspense , nor does it ask searching enough questions to justify its pretensions . ","[[strikingly]] stylish but equally silly ... the picture [[overlooking]] to generate much suspense , nor does it ask searching enough questions to justify its pretensions . ",0.0014232397079467773,0.9307829141616821,0,1,0,121,"Successful"
"for all its technical virtuosity , the [[film]] is [[so]] mired in [[juvenile]] and near-xenophobic pedagogy that it 's enough to [[make]] one pine for the day when godard can no longer [[handle]] the rigors of filmmaking . ","for all its technical virtuosity , the [[cinematographers]] is [[wherein]] mired in [[youthfulness]] and near-xenophobic pedagogy that it 's enough to [[accomplish]] one pine for the day when godard can no longer [[manipulate]] the rigors of filmmaking . ",0.0014162063598632812,0.8027001619338989,0,1,0,207,"Successful"
"a [[solid]] examination of the male midlife crisis . ","a [[stabilizing]] examination of the male midlife crisis . ",0.001031637191772461,0.9865794777870178,1,0,1,46,"Successful"
"[[brilliantly]] [[explores]] the conflict between following one 's heart and following the demands of tradition . ","[[astonishingly]] [[scrutinize]] the conflict between following one 's heart and following the demands of tradition . ",0.0010465383529663086,0.5564947128295898,1,0,1,99,"Successful"
"like watching a [[dress]] [[rehearsal]] the week before the show [[goes]] up : everything 's in [[place]] but something 's just a little off-kilter . ","like watching a [[robe]] [[replicating]] the week before the show [[extends]] up : everything 's in [[pleasure]] but something 's just a little off-kilter . ",0.0014466643333435059,0.860862135887146,0,1,0,106,"Successful"
"it 's an offbeat [[treat]] that pokes fun at the democratic exercise while also examining its significance for those who take part . ","it 's an offbeat [[processed]] that pokes fun at the democratic exercise while also examining its significance for those who take part . ",0.0011529922485351562,0.6796874403953552,1,0,1,72,"Successful"
"i do n't [[mind]] [[having]] my heartstrings pulled , but do n't treat me like a [[fool]] . ","i do n't [[mindset]] [[making]] my heartstrings pulled , but do n't treat me like a [[deceive]] . ",0.0019391179084777832,0.5984753370285034,0,1,0,97,"Successful"
"do not [[see]] this film . ","do not [[contemplate]] this film . ",0.0014324188232421875,0.9821488857269287,0,1,0,53,"Successful"
"there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ","there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ",0.9831981062889099,0.9831981062889099,0,0,1,1,"Skipped"
"too much of it [[feels]] unfocused and [[underdeveloped]] . ","too much of it [[reeks]] unfocused and [[astern]] . ",0.0014061331748962402,0.0029186606407165527,0,0,0,62,"Failed"
"it 's a work by an artist so in control of both his [[medium]] and his message that he can improvise like a jazzman . ","it 's a work by an artist so in control of both his [[mean]] and his message that he can improvise like a jazzman . ",0.002395927906036377,0.8518819808959961,1,0,1,50,"Successful"
"a big , [[gorgeous]] , [[sprawling]] swashbuckler that delivers its diversions in grand , uncomplicated fashion . ","a big , [[grand]] , [[cumbersome]] swashbuckler that delivers its diversions in grand , uncomplicated fashion . ",0.0010148882865905762,0.9899876713752747,1,0,1,41,"Successful"
"` [[de]] niro ... is a veritable source of sincere [[passion]] that this hollywood contrivance orbits around . ' ","` [[des]] niro ... is a veritable source of sincere [[obsession]] that this hollywood contrivance orbits around . ' ",0.0013199448585510254,0.7492685317993164,1,0,1,71,"Successful"
"all that 's [[missing]] is the spontaneity , originality and delight . ","all that 's [[dearth]] is the spontaneity , originality and delight . ",0.015900611877441406,0.9995232224464417,0,1,0,51,"Successful"
"my reaction in a word : [[disappointment]] . ","my reaction in a word : [[sadness]] . ",0.0014093518257141113,0.9873734712600708,0,1,0,56,"Successful"
"an unwise [[amalgam]] of [[broadcast]] [[news]] and vibes . ","an unwise [[melting]] of [[dispensed]] [[gazette]] and vibes . ",0.0016214847564697266,0.9995040893554688,0,1,0,83,"Successful"
"warm water under a red bridge is a quirky and [[poignant]] japanese film that [[explores]] the [[fascinating]] connections between women , water , nature , and sexuality . ","warm water under a red bridge is a quirky and [[dismal]] japanese film that [[analysing]] the [[suspenseful]] connections between women , water , nature , and sexuality . ",0.0010151267051696777,0.6153653860092163,1,0,1,122,"Successful"
"it 's somewhat [[clumsy]] and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . ","it 's somewhat [[clumsiness]] and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . ",0.0042685866355896,0.999498724937439,0,1,0,68,"Successful"
"even on those rare occasions when the narrator stops yammering , miller 's hand often feels [[unsure]] . ","even on those rare occasions when the narrator stops yammering , miller 's hand often feels [[iffy]] . ",0.02733457088470459,0.5390591025352478,0,1,0,29,"Successful"
"i [[thought]] my [[own]] [[watch]] [[had]] [[stopped]] [[keeping]] [[time]] as i slogged my [[way]] through clockstoppers . ","i [[insights]] my [[exclusive]] [[observation]] [[did]] [[ceasing]] [[conservancy]] [[juncture]] as i slogged my [[paths]] through clockstoppers . ",0.0014183521270751953,0.019334614276885986,0,0,0,279,"Failed"
"highbrow self-appointed guardians of culture need not apply , but those who loved cool as ice have at last found a [[worthy]] follow-up . ","highbrow self-appointed guardians of culture need not apply , but those who loved cool as ice have at last found a [[commendable]] follow-up . ",0.0396038293838501,0.6900220513343811,1,0,1,55,"Successful"
"a moody , multi-dimensional [[love]] story and sci-fi [[mystery]] , solaris is a thought-provoking , [[haunting]] [[film]] that [[allows]] the [[seeds]] of the [[imagination]] to [[germinate]] . ","a moody , multi-dimensional [[amar]] story and sci-fi [[enigma]] , solaris is a thought-provoking , [[bleak]] [[moviemaking]] that [[permission]] the [[spat]] of the [[brainchild]] to [[sprout]] . ",0.0010368824005126953,0.8557983636856079,1,0,1,271,"Successful"
"the film 's [[welcome]] breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip . ","the film 's [[thankful]] breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip . ",0.05251955986022949,0.8870198726654053,1,0,1,31,"Successful"
"a broad , melodramatic estrogen opera that 's pretty [[toxic]] in its own right . ","a broad , melodramatic estrogen opera that 's pretty [[inauspicious]] in its own right . ",0.001421213150024414,0.9403169751167297,0,1,0,37,"Successful"
"may be far from the best of the series , but it 's assured , [[wonderfully]] respectful of its past and thrilling enough to make it abundantly clear that this movie [[phenomenon]] [[has]] once again reinvented itself for a [[new]] [[generation]] . ","may be far from the best of the series , but it 's assured , [[unbelievably]] respectful of its past and thrilling enough to make it abundantly clear that this movie [[happening]] [[is]] once again reinvented itself for a [[youngest]] [[producing]] . ",0.001104116439819336,0.9235976934432983,1,0,1,154,"Successful"
"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ","no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ",0.9933968186378479,0.9933968186378479,0,0,1,1,"Skipped"
"a very well-made , [[funny]] and [[entertaining]] picture . ","a very well-made , [[distracting]] and [[fooling]] picture . ",0.0009987950325012207,0.9988054037094116,1,0,1,79,"Successful"
"if you dig on david mamet 's mind tricks ... rent this movie and [[enjoy]] ! ","if you dig on david mamet 's mind tricks ... rent this movie and [[relishing]] ! ",0.09812480211257935,0.9982336759567261,1,0,1,47,"Successful"
"it 's a [[charming]] and often [[affecting]] journey . ","it 's a [[mignon]] and often [[plaguing]] journey . ",0.0009918808937072754,0.999470055103302,1,0,1,66,"Successful"
"it made me want to wrench my eyes out of my head and [[toss]] them at the screen . ","it made me want to wrench my eyes out of my head and [[laying]] them at the screen . ",0.007986962795257568,0.8994415998458862,0,1,0,33,"Successful"
"delivers the same old same old , tarted up with [[latin]] flava and [[turned]] out by hollywood playas . ","delivers the same old same old , tarted up with [[hispanic]] flava and [[transforms]] out by hollywood playas . ",0.0014917254447937012,0.7074520587921143,0,1,0,66,"Successful"
"at its best , queen is campy fun like the vincent price horror [[classics]] of the '60s . ","at its best , queen is campy fun like the vincent price horror [[sutras]] of the '60s . ",0.062097132205963135,0.5428812503814697,1,0,1,28,"Successful"
"the movie is dawn of the dead [[crossed]] with john [[carpenter]] 's ghosts of [[mars]] , with [[zombies]] not as ghoulish as the first and trains not as big as the second . ","the movie is dawn of the dead [[transcends]] with john [[charpentier]] 's ghosts of [[march]] , with [[marchers]] not as ghoulish as the first and trains not as big as the second . ",0.006813764572143555,0.5924848318099976,0,1,0,67,"Successful"
"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ","even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ",0.5793143510818481,0.5793143510818481,1,1,0,1,"Skipped"
"the lion king was a roaring [[success]] when it was released eight years ago , but on imax it seems better , not just bigger . ","the lion king was a roaring [[realization]] when it was released eight years ago , but on imax it seems better , not just bigger . ",0.15524661540985107,0.6976867914199829,1,0,1,66,"Successful"
"( a ) n utterly [[charming]] and [[hilarious]] film that reminded me of the best of the disney comedies from the 60s . ","( a ) n utterly [[purty]] and [[unfunny]] film that reminded me of the best of the disney comedies from the 60s . ",0.0010016560554504395,0.9601196050643921,1,0,1,63,"Successful"
"there 's too [[much]] falseness to the second [[half]] , and what [[began]] as an intriguing look at youth fizzles into a [[dull]] , [[ridiculous]] [[attempt]] at heart-tugging . ","there 's too [[plenty]] falseness to the second [[midst]] , and what [[committed]] as an intriguing look at youth fizzles into a [[unsatisfying]] , [[nutty]] [[endeavours]] at heart-tugging . ",0.0014119744300842285,0.5908703804016113,0,1,0,178,"Successful"
"featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' covers the same [[period]] as kaufmann 's `` quills '' with more unsettlingly [[realistic]] results . ","featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' covers the same [[dated]] as kaufmann 's `` quills '' with more unsettlingly [[actual]] results . ",0.0012465715408325195,0.896736204624176,1,0,1,92,"Successful"
"at least one scene is so [[disgusting]] that viewers may [[be]] hard pressed to retain their [[lunch]] . ","at least one scene is so [[shocking]] that viewers may [[sunt]] hard pressed to retain their [[dining]] . ",0.0014103055000305176,0.5350186824798584,0,1,0,138,"Successful"
"a fast , [[funny]] , highly enjoyable movie . ","a fast , [[bizarre]] , highly enjoyable movie . ",0.00100022554397583,0.8115430474281311,1,0,1,25,"Successful"
"despite the evocative aesthetics evincing the [[hollow]] state of modern love life , the film never percolates beyond a monotonous whine . ","despite the evocative aesthetics evincing the [[trough]] state of modern love life , the film never percolates beyond a monotonous whine . ",0.033219337463378906,0.6594274044036865,0,1,0,31,"Successful"
