"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"the socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is deconstructed with poignancy . ","the socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is deconstructed with poignancy . ",0.9850262403488159,0.9850262403488159,0,0,1,1,"Skipped"
"a quiet [[treasure]] -- a [[film]] to [[be]] savored . ","a quiet [[treasuries]] -- a [[stills]] to [[remain]] savored . ",0.0008086562156677246,0.6222696304321289,1,0,1,120,"Successful"
"zaidan 's script [[has]] [[barely]] enough plot to string the [[stunts]] together and not [[quite]] enough characterization to [[keep]] the [[faces]] straight . ","zaidan 's script [[enjoys]] [[purely]] enough plot to string the [[chutes]] together and not [[too]] enough characterization to [[sustain]] the [[struggling]] straight . ",0.0009856224060058594,0.988406240940094,0,1,0,182,"Successful"
"( d ) oes n't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful . ","( d ) oes n't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful . ",0.9996289014816284,0.9996289014816284,0,0,1,1,"Skipped"
"by candidly detailing the politics involved in the creation of an extraordinary [[piece]] of music , ( jones ) [[calls]] our attention to the inherent conflict between commerce and creativity . ","by candidly detailing the politics involved in the creation of an extraordinary [[chunk]] of music , ( jones ) [[phoned]] our attention to the inherent conflict between commerce and creativity . ",0.0007917284965515137,0.7589056491851807,1,0,1,94,"Successful"
"you do n't [[have]] to know about music to appreciate the film 's easygoing blend of comedy and romance . ","you do n't [[got]] to know about music to appreciate the film 's easygoing blend of comedy and romance . ",0.08372926712036133,0.9531254172325134,1,0,1,50,"Successful"
"this is a [[good]] [[script]] , [[good]] [[dialogue]] , [[funny]] even for [[adults]] . ","this is a [[wares]] [[alphabet]] , [[useful]] [[debated]] , [[distracting]] even for [[ripen]] . ",0.0007828474044799805,0.9994845390319824,1,0,1,168,"Successful"
"bogdanovich tantalizes by [[offering]] a peep show into the lives of the era 's creme de la celluloid . ","bogdanovich tantalizes by [[prescribes]] a peep show into the lives of the era 's creme de la celluloid . ",0.0011611580848693848,0.7944661378860474,1,0,1,63,"Successful"
"it 's just disappointingly [[superficial]] -- a movie that has all the elements [[necessary]] to be a fascinating , involving character study , but never does more than scratch the surface . ","it 's just disappointingly [[palpable]] -- a movie that has all the elements [[vital]] to be a fascinating , involving character study , but never does more than scratch the surface . ",0.005376458168029785,0.7451889514923096,0,1,0,50,"Successful"
"corny , schmaltzy and predictable , but still [[manages]] to be kind of [[heartwarming]] , nonetheless . ","corny , schmaltzy and predictable , but still [[administering]] to be kind of [[consoling]] , nonetheless . ",0.000911712646484375,0.8981190919876099,1,0,1,72,"Successful"
"majidi is an unconventional storyteller , [[capable]] of finding beauty in the most depressing places . ","majidi is an unconventional storyteller , [[unable]] of finding beauty in the most depressing places . ",0.0007916092872619629,0.8352031707763672,1,0,1,18,"Successful"
"one of the smartest [[takes]] on singles culture i 've [[seen]] in a [[long]] [[time]] . ","one of the smartest [[assumes]] on singles culture i 've [[visto]] in a [[longest]] [[schedule]] . ",0.000804603099822998,0.7229059338569641,1,0,1,161,"Successful"
"the movie [[has]] an [[infectious]] exuberance that [[will]] [[engage]] anyone with a passing interest in the skate/surf [[culture]] , the l.a. beach scene and the imaginative ( and sometimes illegal ) ways [[kids]] can make a playground out of the refuse of adults . ","the movie [[did]] an [[communicable]] exuberance that [[desired]] [[commit]] anyone with a passing interest in the skate/surf [[crops]] , the l.a. beach scene and the imaginative ( and sometimes illegal ) ways [[infants]] can make a playground out of the refuse of adults . ",0.0008059144020080566,0.6070811152458191,1,0,1,203,"Successful"
"cq 's [[reflection]] of artists and the love of cinema-and-self suggests nothing [[less]] than a new voice that [[deserves]] to be considered as a possible successor to the [[best]] european directors . ","cq 's [[glare]] of artists and the love of cinema-and-self suggests nothing [[lowest]] than a new voice that [[deserve]] to be considered as a possible successor to the [[happiest]] european directors . ",0.0008036494255065918,0.8450166583061218,1,0,1,141,"Successful"
"a [[bloated]] gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ... ","a [[zoomed]] gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ... ",0.08012861013412476,0.9976628422737122,0,1,0,31,"Successful"
"if [[looking]] for a thrilling sci-fi cinematic [[ride]] , [[do]] n't [[settle]] for this imposter . ","if [[browsing]] for a thrilling sci-fi cinematic [[tourism]] , [[effected]] n't [[remedied]] for this imposter . ",0.0010371208190917969,0.9303362369537354,0,1,0,160,"Successful"
"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why . ","drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why . ",0.9997783303260803,0.9997783303260803,0,0,1,1,"Skipped"
"and that leaves a [[hole]] in the center of the salton sea . ","and that leaves a [[brig]] in the center of the salton sea . ",0.0010748505592346191,0.790529727935791,0,1,0,37,"Successful"
"this nickleby [[thing]] might [[have]] more [[homosexual]] undertones than an eddie murphy film . ","this nickleby [[artifice]] might [[possesses]] more [[lesbian]] undertones than an eddie murphy film . ",0.0011349916458129883,0.9928389191627502,0,1,0,78,"Successful"
"an absurdist comedy about [[alienation]] , separation and loss . ","an absurdist comedy about [[disposition]] , separation and loss . ",0.002421081066131592,0.9574722051620483,0,1,0,12,"Successful"
"slapstick buffoonery can tickle many a preschooler 's fancy , but when it [[costs]] a family of four about $ 40 to see a [[film]] in [[theaters]] , why [[spend]] money on a dog like this when you can [[rent]] a pedigree instead ? ","slapstick buffoonery can tickle many a preschooler 's fancy , but when it [[honorarium]] a family of four about $ 40 to see a [[photographer]] in [[filmmaking]] , why [[earmarks]] money on a dog like this when you can [[commended]] a pedigree instead ? ",0.0012868642807006836,0.5242606401443481,0,1,0,196,"Successful"
"it wants to tweak them with a [[taste]] of tangy new humor . ","it wants to tweak them with a [[succulent]] of tangy new humor . ",0.0010892152786254883,0.9907815456390381,1,0,1,61,"Successful"
"davis ... is [[so]] enamored of her own creation that she ca n't see how insufferable the character is . ","davis ... is [[well]] enamored of her own creation that she ca n't see how insufferable the character is . ",0.07147735357284546,0.9978895783424377,0,1,0,52,"Successful"
"combining quick-cut editing and a blaring heavy metal much of the time , beck [[seems]] to [[be]] under the illusion that he 's shooting the latest system of a down video . ","combining quick-cut editing and a blaring heavy metal much of the time , beck [[gaze]] to [[viens]] under the illusion that he 's shooting the latest system of a down video . ",0.001353442668914795,0.6136310696601868,0,1,0,76,"Successful"
"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the [[expense]] of its characters ","based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the [[outlay]] of its characters ",0.0008395910263061523,0.6265323162078857,1,0,1,75,"Successful"
"there is a fabric of complex ideas here , and feelings that [[profoundly]] deepen them . ","there is a fabric of complex ideas here , and feelings that [[densely]] deepen them . ",0.0008743405342102051,0.9833217859268188,1,0,1,57,"Successful"
"when the film ended , i felt [[tired]] and [[drained]] and wanted to lie on my own deathbed for a while . ","when the film ended , i felt [[jaded]] and [[immersed]] and wanted to lie on my own deathbed for a while . ",0.0009790658950805664,0.8315512537956238,0,1,0,42,"Successful"
"people cinema at its [[finest]] . ","people cinema at its [[worst]] . ",0.0007917284965515137,0.9998375773429871,1,0,1,39,"Successful"
"it has all the excitement of eating oatmeal . ","it has all the excitement of eating oatmeal . ",0.9022334814071655,0.9022334814071655,1,1,0,1,"Skipped"
"because of an [[unnecessary]] and clumsy [[last]] scene , ` swimfan ' left me with a [[very]] [[bad]] [[feeling]] . ","because of an [[unimportant]] and clumsy [[finale]] scene , ` swimfan ' left me with a [[immensely]] [[wicked]] [[sensation]] . ",0.0009783506393432617,0.7379183173179626,0,1,0,193,"Successful"
"among the year 's most [[intriguing]] explorations of alientation . ","among the year 's most [[bewildering]] explorations of alientation . ",0.0007970929145812988,0.9997591376304626,1,0,1,60,"Successful"
"not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film [[conjures]] the [[magic]] of author j.k. rowling 's books . ","not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film [[mingles]] the [[hallucinogenic]] of author j.k. rowling 's books . ",0.000857234001159668,0.8635779619216919,1,0,1,99,"Successful"
"no telegraphing is too obvious or simplistic for this movie . ","no telegraphing is too obvious or simplistic for this movie . ",0.6809722185134888,0.6809722185134888,1,1,0,1,"Skipped"
"offers very [[little]] genuine romance and even [[fewer]] laughs ... a sad [[sitcom]] of a [[movie]] , [[largely]] [[devoid]] of charm . ","offers very [[humble]] genuine romance and even [[lower]] laughs ... a sad [[irreverent]] of a [[cinema]] , [[importantly]] [[extricate]] of charm . ",0.0009647607803344727,0.9996204972267151,0,1,0,211,"Successful"
"sometimes seems [[less]] like storytelling than something the otherwise compelling director needed to get off his chest . ","sometimes seems [[slightly]] like storytelling than something the otherwise compelling director needed to get off his chest . ",0.001960933208465576,0.7614307403564453,0,1,0,19,"Successful"
"in a way , the film feels like a [[breath]] of [[fresh]] air , but only to those that allow it in . ","in a way , the film feels like a [[gasp]] of [[expense]] air , but only to those that allow it in . ",0.0009445548057556152,0.9581272602081299,1,0,1,55,"Successful"
"it 's as if you 're watching a movie that was made in 1978 but not [[released]] then because it was so [[weak]] , and it has been [[unearthed]] and released now , when it has [[become]] even [[weaker]] . ","it 's as if you 're watching a movie that was made in 1978 but not [[spewing]] then because it was so [[weaker]] , and it has been [[unveiled]] and released now , when it has [[constitutes]] even [[frail]] . ",0.000937044620513916,0.7585880756378174,0,1,0,215,"Successful"
"it 's too [[bad]] that the [[helping]] hand he [[uses]] to [[stir]] his ingredients is also a [[heavy]] one . ","it 's too [[wicked]] that the [[enables]] hand he [[utilizing]] to [[stirring]] his ingredients is also a [[intense]] one . ",0.001017749309539795,0.31792765855789185,0,0,0,203,"Failed"
"neither parker nor donovan is a typical romantic lead , but they bring a [[fresh]] , quirky charm to the formula . ","neither parker nor donovan is a typical romantic lead , but they bring a [[mild]] , quirky charm to the formula . ",0.03645813465118408,0.5410242676734924,1,0,1,24,"Successful"
"try as i may , i ca n't think of a single good [[reason]] to see this movie , even though everyone in my group extemporaneously [[shouted]] , ` thank you ! ' ","try as i may , i ca n't think of a single good [[ground]] to see this movie , even though everyone in my group extemporaneously [[exclaimed]] , ` thank you ! ' ",0.027422964572906494,0.7587241530418396,0,1,0,103,"Successful"
"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . ","writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . ",0.9886014461517334,0.9886014461517334,0,0,1,1,"Skipped"
"liotta put on 30 pounds for the role , and has completely [[transformed]] himself from his smooth , goodfellas image . ","liotta put on 30 pounds for the role , and has completely [[amend]] himself from his smooth , goodfellas image . ",0.0007719993591308594,0.534023642539978,1,0,1,67,"Successful"
"the [[film]] 's tone and [[pacing]] are off almost from the get-go . ","the [[visuals]] 's tone and [[stimulation]] are off almost from the get-go . ",0.0011157393455505371,0.891848087310791,0,1,0,67,"Successful"
"( næs ) directed the [[stage]] [[version]] of elling , and [[gets]] [[fine]] performances from his two [[leads]] who [[originated]] the [[characters]] on stage . ","( næs ) directed the [[juncture]] [[printouts]] of elling , and [[recieve]] [[peachy]] performances from his two [[directing]] who [[parentage]] the [[ascribe]] on stage . ",0.0007840394973754883,0.5337626934051514,1,0,1,210,"Successful"
"determined to [[be]] fun , and bouncy , with energetic [[musicals]] , the humor [[did]] n't quite engage this adult . ","determined to [[exists]] fun , and bouncy , with energetic [[comedies]] , the humor [[fi]] n't quite engage this adult . ",0.016490042209625244,0.5200348496437073,0,1,0,90,"Successful"
"a romantic comedy [[enriched]] by a [[sharp]] eye for manners and [[mores]] . ","a romantic comedy [[plentiful]] by a [[stiff]] eye for manners and [[morale]] . ",0.000799715518951416,0.9997465014457703,1,0,1,85,"Successful"
"less dizzying than just dizzy , the jaunt is [[practically]] over before it [[begins]] . ","less dizzying than just dizzy , the jaunt is [[rarely]] over before it [[booting]] . ",0.0010867118835449219,0.8238856792449951,0,1,0,93,"Successful"
"nervous breakdowns are not [[entertaining]] . ","nervous breakdowns are not [[distracting]] . ",0.0009453892707824707,0.9489182829856873,0,1,0,26,"Successful"
"the movie is what happens when you [[blow]] up small [[potatoes]] to 10 [[times]] their natural size , and it ai n't pretty . ","the movie is what happens when you [[erupt]] up small [[pommes]] to 10 [[time]] their natural size , and it ai n't pretty . ",0.0012545585632324219,0.5139697790145874,0,1,0,91,"Successful"
"the [[emotions]] are [[raw]] and will strike a nerve with anyone who 's ever had family trauma . ","the [[feelings]] are [[uncooked]] and will strike a nerve with anyone who 's ever had family trauma . ",0.0008034110069274902,0.9997546076774597,1,0,1,31,"Successful"
"the movie is n't just [[hilarious]] : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb . ","the movie is n't just [[funny]] : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb . ",0.32548588514328003,0.9953574538230896,1,0,1,65,"Successful"
"it 's a stunning lyrical work of [[considerable]] force and [[truth]] . ","it 's a stunning lyrical work of [[cannot]] force and [[accuracy]] . ",0.0007947087287902832,0.650030791759491,1,0,1,79,"Successful"
"but it 's too long and too [[convoluted]] and it ends in a [[muddle]] . ","but it 's too long and too [[delicate]] and it ends in a [[ambiguity]] . ",0.0009720325469970703,0.5080640316009521,0,1,0,93,"Successful"
"this is an egotistical endeavor from the daughter of horror director dario argento ( a producer here ) , but her raw performance and utter fearlessness make it strangely [[magnetic]] . ","this is an egotistical endeavor from the daughter of horror director dario argento ( a producer here ) , but her raw performance and utter fearlessness make it strangely [[electrostatic]] . ",0.0013117194175720215,0.675910472869873,1,0,1,30,"Successful"
"instead , he shows them the [[respect]] they are due . ","instead , he shows them the [[adherence]] they are due . ",0.015901029109954834,0.9955357313156128,1,0,1,57,"Successful"
"big fat [[waste]] of time . ","big fat [[scrap]] of time . ",0.0009808540344238281,0.9864016771316528,0,1,0,47,"Successful"
"crackerjack entertainment -- nonstop [[romance]] , music , [[suspense]] and [[action]] . ","crackerjack entertainment -- nonstop [[roman]] , music , [[sufferance]] and [[measurements]] . ",0.0008268952369689941,0.7747389674186707,1,0,1,82,"Successful"
"[[shaky]] close-ups of turkey-on-rolls , stubbly chins , [[liver]] [[spots]] , red noses and the filmmakers new [[bobbed]] do draw easy chuckles but [[lead]] nowhere . ","[[delicate]] close-ups of turkey-on-rolls , stubbly chins , [[pâté]] [[spot]] , red noses and the filmmakers new [[quivering]] do draw easy chuckles but [[guiding]] nowhere . ",0.0013164877891540527,0.5104255080223083,0,1,0,180,"Successful"
"a lean , [[deftly]] [[shot]] , well-acted , [[weirdly]] retro thriller that recalls a raft of '60s and '70s european-set [[spy]] [[pictures]] . ","a lean , [[eloquently]] [[tir]] , well-acted , [[unimaginably]] retro thriller that recalls a raft of '60s and '70s european-set [[bugging]] [[filming]] . ",0.0008323192596435547,0.5898532271385193,1,0,1,178,"Successful"
"a [[smart]] , [[witty]] follow-up . ","a [[skilful]] , [[psychotropic]] follow-up . ",0.0008302927017211914,0.9997196197509766,1,0,1,72,"Successful"
"i got a [[headache]] watching this [[meaningless]] [[downer]] . ","i got a [[enigma]] watching this [[claptrap]] [[donner]] . ",0.0013251304626464844,0.9817662239074707,0,1,0,41,"Successful"
"[[uncommonly]] [[stylish]] but [[equally]] silly ... the picture [[fails]] to [[generate]] much suspense , nor does it ask [[searching]] enough questions to justify its [[pretensions]] . ","[[astonishingly]] [[lush]] but [[well]] silly ... the picture [[overlooks]] to [[arouses]] much suspense , nor does it ask [[seeking]] enough questions to justify its [[arguments]] . ",0.0009285211563110352,0.7444846630096436,0,1,0,286,"Successful"
"for all its technical virtuosity , the film is [[so]] mired in juvenile and near-xenophobic pedagogy that it 's enough to make one pine for the day when godard can no longer handle the rigors of filmmaking . ","for all its technical virtuosity , the film is [[well]] mired in juvenile and near-xenophobic pedagogy that it 's enough to make one pine for the day when godard can no longer handle the rigors of filmmaking . ",0.003990054130554199,0.654464602470398,0,1,0,74,"Successful"
"a [[solid]] examination of the male midlife crisis . ","a [[stabilised]] examination of the male midlife crisis . ",0.0008474588394165039,0.9484406113624573,1,0,1,46,"Successful"
"[[brilliantly]] [[explores]] the [[conflict]] between [[following]] one 's [[heart]] and [[following]] the [[demands]] of [[tradition]] . ","[[strikingly]] [[exploration]] the [[squabbling]] between [[follows]] one 's [[nub]] and [[hereafter]] the [[requisitions]] of [[routine]] . ",0.0008195042610168457,0.5655785799026489,1,0,1,247,"Successful"
"like watching a dress [[rehearsal]] the [[week]] before the [[show]] [[goes]] up : everything 's in place but something 's just a [[little]] off-kilter . ","like watching a dress [[replicated]] the [[days]] before the [[reveals]] [[extends]] up : everything 's in place but something 's just a [[tiny]] off-kilter . ",0.0012276768684387207,0.5065308213233948,0,1,0,162,"Successful"
"it 's an offbeat [[treat]] that pokes [[fun]] at the democratic exercise while also examining its significance for those who take part . ","it 's an offbeat [[settled]] that pokes [[droll]] at the democratic exercise while also examining its significance for those who take part . ",0.0007852315902709961,0.7304391860961914,1,0,1,111,"Successful"
"i do n't mind having my heartstrings pulled , but [[do]] n't treat me [[like]] a fool . ","i do n't mind having my heartstrings pulled , but [[does]] n't treat me [[aime]] a fool . ",0.24504631757736206,0.5278151035308838,0,1,0,48,"Successful"
"do not [[see]] this film . ","do not [[glance]] this film . ",0.004913628101348877,0.9843477010726929,0,1,0,53,"Successful"
"there is nothing outstanding about this film , but it is [[good]] enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ","there is nothing outstanding about this film , but it is [[bueno]] enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ",0.0008103251457214355,0.6507220268249512,1,0,1,65,"Successful"
"too [[much]] of it [[feels]] [[unfocused]] and [[underdeveloped]] . ","too [[sizeable]] of it [[esteem]] [[unmotivated]] and [[underdevelopment]] . ",0.000939786434173584,0.006101250648498535,0,0,0,62,"Failed"
"it 's a [[work]] by an [[artist]] so in control of both his medium and his message that he can improvise like a jazzman . ","it 's a [[labor]] by an [[creators]] so in control of both his medium and his message that he can improvise like a jazzman . ",0.0009327530860900879,0.9971731901168823,1,0,1,82,"Successful"
"a big , [[gorgeous]] , sprawling swashbuckler that [[delivers]] its diversions in grand , uncomplicated fashion . ","a big , [[glamorous]] , sprawling swashbuckler that [[proposing]] its diversions in grand , uncomplicated fashion . ",0.0008355379104614258,0.552541971206665,1,0,1,81,"Successful"
"` de [[niro]] ... is a veritable [[source]] of sincere [[passion]] that this hollywood contrivance orbits around . ' ","` de [[pacino]] ... is a veritable [[racine]] of sincere [[ardour]] that this hollywood contrivance orbits around . ' ",0.0007798671722412109,0.6946165561676025,1,0,1,82,"Successful"
"all that 's [[missing]] is the spontaneity , originality and delight . ","all that 's [[parti]] is the spontaneity , originality and delight . ",0.4942702054977417,0.9997881054878235,0,1,0,51,"Successful"
"my reaction in a word : [[disappointment]] . ","my reaction in a word : [[disenchanted]] . ",0.0009521842002868652,0.9878470301628113,0,1,0,56,"Successful"
"an [[unwise]] amalgam of broadcast news and vibes . ","an [[sensible]] amalgam of broadcast news and vibes . ",0.003294050693511963,0.9533793330192566,0,1,0,55,"Successful"
"warm [[water]] under a [[red]] bridge is a quirky and [[poignant]] japanese film that [[explores]] the fascinating [[connections]] between [[women]] , water , [[nature]] , and [[sexuality]] . ","warm [[vee]] under a [[flushed]] bridge is a quirky and [[dreadful]] japanese film that [[considering]] the fascinating [[dealings]] between [[consort]] , water , [[qualities]] , and [[genre]] . ",0.0008066296577453613,0.5987762212753296,1,0,1,225,"Successful"
"it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . ","it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . ",0.9850109219551086,0.9850109219551086,1,1,0,1,"Skipped"
"even on those rare occasions when the narrator stops yammering , miller 's hand often feels [[unsure]] . ","even on those rare occasions when the narrator stops yammering , miller 's hand often feels [[iffy]] . ",0.00962907075881958,0.5393950343132019,0,1,0,29,"Successful"
"i thought my own [[watch]] had [[stopped]] keeping time as i slogged my [[way]] through clockstoppers . ","i thought my own [[observation]] had [[adjourned]] keeping time as i slogged my [[paths]] through clockstoppers . ",0.00101548433303833,0.5993942022323608,0,1,0,111,"Successful"
"highbrow self-appointed guardians of culture need not apply , but those who loved cool as ice have at last found a [[worthy]] follow-up . ","highbrow self-appointed guardians of culture need not apply , but those who loved cool as ice have at last found a [[defensible]] follow-up . ",0.0011786818504333496,0.7306779623031616,1,0,1,55,"Successful"
"a [[moody]] , multi-dimensional [[love]] [[story]] and sci-fi [[mystery]] , [[solaris]] is a thought-provoking , [[haunting]] [[film]] that [[allows]] the [[seeds]] of the [[imagination]] to [[germinate]] . ","a [[downbeat]] , multi-dimensional [[darling]] [[novels]] and sci-fi [[mysteries]] , [[mandrake]] is a thought-provoking , [[melodic]] [[footage]] that [[authorized]] the [[sprouted]] of the [[contrivance]] to [[wilted]] . ",0.0008137822151184082,0.1123586893081665,1,1,1,293,"Failed"
"the film 's [[welcome]] breeziness and some unbelievably [[hilarious]] [[moments]] -- most [[portraying]] the [[idiocy]] of the [[film]] [[industry]] -- make it mostly [[worth]] the trip . ","the film 's [[hospitable]] breeziness and some unbelievably [[travesty]] [[dated]] -- most [[outline]] the [[uselessness]] of the [[filming]] [[industria]] -- make it mostly [[worthwhile]] the trip . ",0.0008313655853271484,0.5078456401824951,1,0,1,215,"Successful"
"a broad , [[melodramatic]] estrogen opera that 's pretty [[toxic]] in its own right . ","a broad , [[suspenseful]] estrogen opera that 's pretty [[risky]] in its own right . ",0.0009829998016357422,0.9996389746665955,0,1,0,54,"Successful"
"may be far from the best of the series , but it 's [[assured]] , [[wonderfully]] respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon [[has]] once again reinvented itself for a new generation . ","may be far from the best of the series , but it 's [[insure]] , [[unimaginably]] respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon [[is]] once again reinvented itself for a new generation . ",0.0008171200752258301,0.8624759912490845,1,0,1,154,"Successful"
"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ","no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ",0.7974704504013062,0.7974704504013062,0,0,1,1,"Skipped"
"a [[very]] well-made , [[funny]] and [[entertaining]] [[picture]] . ","a [[immeasurably]] well-made , [[sitcom]] and [[amusement]] [[stills]] . ",0.0008025765419006348,0.9956005215644836,1,0,1,169,"Successful"
"if you dig on david mamet 's mind tricks ... rent this movie and [[enjoy]] ! ","if you dig on david mamet 's mind tricks ... rent this movie and [[iike]] ! ",0.0011730790138244629,0.9936779141426086,1,0,1,47,"Successful"
"it 's a [[charming]] and [[often]] [[affecting]] [[journey]] . ","it 's a [[purty]] and [[ordinarily]] [[repercussions]] [[sightseeing]] . ",0.0007981657981872559,0.9990161061286926,1,0,1,144,"Successful"
"it made me want to wrench my eyes out of my head and toss them at the screen . ","it made me want to wrench my eyes out of my head and toss them at the screen . ",0.9996015429496765,0.9996015429496765,1,1,0,1,"Skipped"
"delivers the same [[old]] same [[old]] , tarted up with [[latin]] flava and [[turned]] out by hollywood playas . ","delivers the same [[longtime]] same [[previous]] , tarted up with [[latina]] flava and [[transformative]] out by hollywood playas . ",0.014644324779510498,0.6472781896591187,0,1,0,92,"Successful"
"at its best , queen is campy [[fun]] like the vincent price horror classics of the '60s . ","at its best , queen is campy [[distracting]] like the vincent price horror classics of the '60s . ",0.0007995963096618652,0.9893932342529297,1,0,1,55,"Successful"
"the movie is dawn of the dead [[crossed]] with john [[carpenter]] 's ghosts of mars , with zombies not as ghoulish as the first and trains not as big as the second . ","the movie is dawn of the dead [[surpassed]] with john [[joiner]] 's ghosts of mars , with zombies not as ghoulish as the first and trains not as big as the second . ",0.0029549002647399902,0.9584606289863586,0,1,0,62,"Successful"
"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer [[seems]] to be [[posing]] , [[rather]] than [[acting]] . ","even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer [[emerge]] to be [[parading]] , [[absolutely]] than [[interim]] . ",0.0013737678527832031,0.5027040839195251,0,1,0,82,"Successful"
"the [[lion]] [[king]] was a [[roaring]] [[success]] when it was released eight years ago , but on imax it seems better , not just [[bigger]] . ","the [[leones]] [[roi]] was a [[deafening]] [[clockwork]] when it was released eight years ago , but on imax it seems better , not just [[longest]] . ",0.0008285045623779297,0.5731289386749268,1,0,1,126,"Successful"
"( a ) n [[utterly]] [[charming]] and [[hilarious]] [[film]] that [[reminded]] me of the [[best]] of the [[disney]] [[comedies]] from the 60s . ","( a ) n [[full]] [[seductive]] and [[unfunny]] [[stills]] that [[rember]] me of the [[largest]] of the [[pixar]] [[pastiche]] from the 60s . ",0.0008115172386169434,0.23186492919921875,1,1,1,190,"Failed"
"there 's too [[much]] falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous [[attempt]] at heart-tugging . ","there 's too [[sizeable]] falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous [[tempting]] at heart-tugging . ",0.0010082125663757324,0.5075773000717163,0,1,0,82,"Successful"
"featuring a dangerously [[seductive]] performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly [[realistic]] results . ","featuring a dangerously [[beau]] performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly [[tangible]] results . ",0.001018226146697998,0.5294374227523804,1,0,1,74,"Successful"
"at least one scene is so [[disgusting]] that viewers may be hard pressed to retain their lunch . ","at least one scene is so [[ignoble]] that viewers may be hard pressed to retain their lunch . ",0.0009713172912597656,0.5788692235946655,0,1,0,61,"Successful"
"a fast , [[funny]] , [[highly]] enjoyable [[movie]] . ","a fast , [[outlandish]] , [[unimaginably]] enjoyable [[cinematographic]] . ",0.0008096098899841309,0.7057188749313354,1,0,1,117,"Successful"
"[[despite]] the evocative aesthetics evincing the [[hollow]] state of modern love life , the film never percolates beyond a [[monotonous]] whine . ","[[besides]] the evocative aesthetics evincing the [[void]] state of modern love life , the film never percolates beyond a [[dull]] whine . ",0.0012692809104919434,0.8963954448699951,0,1,0,71,"Successful"
"it 's a cookie-cutter [[movie]] , a cut-and-paste [[job]] . ","it 's a cookie-cutter [[photographer]] , a cut-and-paste [[manpower]] . ",0.0010482072830200195,0.9584999084472656,0,1,0,104,"Successful"
"there 's not enough here to [[justify]] the almost two [[hours]] . ","there 's not enough here to [[vindicated]] the almost two [[h]] . ",0.0009779930114746094,0.001088261604309082,0,0,0,90,"Failed"
"it 's great escapist [[fun]] that recreates a [[place]] and time that [[will]] never [[happen]] again . ","it 's great escapist [[kidding]] that recreates a [[mise]] and time that [[availability]] never [[emerges]] again . ",0.0007924437522888184,0.5960829854011536,1,0,1,135,"Successful"
"as surreal as a dream and as detailed as a photograph , as visually dexterous as it is at [[times]] imaginatively [[overwhelming]] . ","as surreal as a dream and as detailed as a photograph , as visually dexterous as it is at [[timetables]] imaginatively [[dreaded]] . ",0.0008099675178527832,0.5260900259017944,1,0,1,71,"Successful"
