"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"liotta put on 30 pounds for the role , and has completely [[transformed]] himself from his smooth , goodfellas image . ","liotta put on 30 pounds for the role , and has completely [[transFormed]] himself from his smooth , goodfellas image . ",0.0011516809463500977,0.9860962629318237,1,0,1,23,"Successful"
"the film 's [[tone]] and [[pacing]] are off almost from the [[get-go]] . ","the film 's [[tonz]] and [[pading]] are off almost from the [[get-xgo]] . ",0.001405179500579834,0.0014920830726623535,0,0,0,33,"Failed"
"( næs ) directed the stage version of elling , and gets [[fine]] [[performances]] from his two leads who originated the characters on stage . ","( næs ) directed the stage version of elling , and gets [[ifne]] [[pebformances]] from his two leads who originated the characters on stage . ",0.001116931438446045,0.960587739944458,1,0,1,30,"Successful"
"determined to be fun , and bouncy , with energetic musicals , the humor did [[n't]] quite engage this adult . ","determined to be fun , and bouncy , with energetic musicals , the humor did [[n']] quite engage this adult . ",0.0025269389152526855,0.9819885492324829,0,1,0,22,"Successful"
"a romantic comedy [[enriched]] by a [[sharp]] eye for manners and mores . ","a romantic comedy [[erniched]] by a [[shrap]] eye for manners and mores . ",0.001004636287689209,0.9990659952163696,1,0,1,21,"Successful"
"[[less]] [[dizzying]] than just dizzy , the jaunt is [[practically]] over before it [[begins]] . ","[[lvess]] [[dizzyin]] than just dizzy , the jaunt is [[practiaclly]] over before it [[becgins]] . ",0.0014127492904663086,0.0015977025032043457,0,0,0,37,"Failed"
"[[nervous]] [[breakdowns]] are not [[entertaining]] . ","[[nervouj]] [[breakdoCns]] are not [[ntertaining]] . ",0.001404106616973877,0.0017744898796081543,0,0,0,18,"Failed"
"the movie is what happens when you blow up small potatoes to 10 times their natural size , and it ai [[n't]] pretty . ","the movie is what happens when you blow up small potatoes to 10 times their natural size , and it ai [[nt']] pretty . ",0.020940184593200684,0.5038919448852539,0,1,0,27,"Successful"
"the [[emotions]] are [[raw]] and will strike a nerve with anyone who 's [[ever]] had family trauma . ","the [[eotions]] are [[aw]] and will strike a nerve with anyone who 's [[eve]] had family trauma . ",0.0010436773300170898,0.5862218141555786,1,0,1,30,"Successful"
"the movie is n't just hilarious : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb . ","the movie is n't just hilarious : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb . ",0.9991697669029236,0.9991697669029236,0,0,1,1,"Skipped"
"it 's a [[stunning]] [[lyrical]] work of [[considerable]] force and truth . ","it 's a [[stuncning]] [[lyrica]] work of [[consdierable]] force and truth . ",0.0009918808937072754,0.5453206300735474,1,0,1,24,"Successful"
"but it 's too [[long]] and too [[convoluted]] and it [[ends]] in a [[muddle]] . ","but it 's too [[lnog]] and too [[conoluted]] and it [[enFds]] in a [[umddle]] . ",0.0014055371284484863,0.001429915428161621,0,0,0,30,"Failed"
"this is an egotistical endeavor from the daughter of horror director dario argento ( a producer here ) , but her [[raw]] performance and utter fearlessness make it strangely [[magnetic]] . ","this is an egotistical endeavor from the daughter of horror director dario argento ( a producer here ) , but her [[rwa]] performance and utter fearlessness make it strangely [[magneitc]] . ",0.001075446605682373,0.9952653050422668,1,0,1,40,"Successful"
"instead , he [[shows]] them the respect they are due . ","instead , he [[shonws]] them the respect they are due . ",0.03233820199966431,0.9991442561149597,1,0,1,14,"Successful"
"big fat [[waste]] of time . ","big fat [[wastt]] of time . ",0.001411139965057373,0.5148918628692627,0,1,0,10,"Successful"
"crackerjack entertainment -- nonstop romance , music , [[suspense]] and action . ","crackerjack entertainment -- nonstop romance , music , [[suspensze]] and action . ",0.0015391111373901367,0.9837722182273865,1,0,1,13,"Successful"
"[[shaky]] close-ups of [[turkey-on-rolls]] , [[stubbly]] chins , [[liver]] [[spots]] , red [[noses]] and the [[filmmakers]] new [[bobbed]] do draw easy chuckles but [[lead]] [[nowhere]] . ","[[shky]] close-ups of [[turey-on-rolls]] , [[Sstubbly]] chins , [[liveA]] [[sots]] , red [[onses]] and the [[filmmadkers]] new [[boTbbed]] do draw easy chuckles but [[lea]] [[noehere]] . ",0.0014175176620483398,0.1527966856956482,0,0,0,90,"Failed"
"a lean , [[deftly]] shot , [[well-acted]] , weirdly retro [[thriller]] that [[recalls]] a raft of '60s and '70s european-set spy pictures . ","a lean , [[eftly]] shot , [[wellUacted]] , weirdly retro [[thrilelr]] that [[recall]] a raft of '60s and '70s european-set spy pictures . ",0.0010164380073547363,0.993512749671936,1,0,1,35,"Successful"
"a [[smart]] , witty follow-up . ","a [[smatr]] , witty follow-up . ",0.001029372215270996,0.9993566274642944,1,0,1,9,"Successful"
"i got a [[headache]] [[watching]] this [[meaningless]] [[downer]] . ","i got a [[headacOhe]] [[watchinYg]] this [[meainngless]] [[dowxner]] . ",0.0014074444770812988,0.030571401119232178,0,0,0,29,"Failed"
"uncommonly [[stylish]] but equally [[silly]] ... the picture [[fails]] to [[generate]] much suspense , nor does it ask [[searching]] enough questions to [[justify]] its pretensions . ","uncommonly [[stElish]] but equally [[sily]] ... the picture [[faisl]] to [[geneate]] much suspense , nor does it ask [[stearching]] enough questions to [[jsustify]] its pretensions . ",0.0014232397079467773,0.6885008215904236,0,1,0,56,"Successful"
"for all its technical virtuosity , the film is so [[mired]] in [[juvenile]] and near-xenophobic pedagogy that it 's [[enough]] to make one pine for the [[day]] when godard can no [[longer]] [[handle]] the [[rigors]] of filmmaking . ","for all its technical virtuosity , the film is so [[mred]] in [[jDuvenile]] and near-xenophobic pedagogy that it 's [[enougkh]] to make one pine for the [[ray]] when godard can no [[loner]] [[hande]] the [[ribors]] of filmmaking . ",0.0014162063598632812,0.3852519989013672,0,0,0,105,"Failed"
"a [[solid]] examination of the male midlife crisis . ","a [[soZlid]] examination of the male midlife crisis . ",0.001031637191772461,0.9735867977142334,1,0,1,13,"Successful"
"[[brilliantly]] [[explores]] the conflict between following one 's heart and following the demands of tradition . ","[[rilliantly]] [[explorse]] the conflict between following one 's heart and following the demands of tradition . ",0.0010465383529663086,0.5983349084854126,1,0,1,24,"Successful"
"[[like]] [[watching]] a dress rehearsal the week before the show goes up : everything 's in [[place]] but [[something]] 's just a [[little]] [[off-kilter]] . ","[[oike]] [[waching]] a dress rehearsal the week before the show goes up : everything 's in [[pace]] but [[sometihng]] 's just a [[littl]] [[ofS-kilter]] . ",0.0014466643333435059,0.010121822357177734,0,0,0,69,"Failed"
"it 's an offbeat [[treat]] that pokes fun at the democratic exercise while also [[examining]] its significance for those who take part . ","it 's an offbeat [[tEreat]] that pokes fun at the democratic exercise while also [[examinign]] its significance for those who take part . ",0.0011529922485351562,0.9929373264312744,1,0,1,31,"Successful"
"i do [[n't]] [[mind]] having my heartstrings pulled , but do n't treat me [[like]] a fool . ","i do [[n'L]] [[minM]] having my heartstrings pulled , but do n't treat me [[liek]] a fool . ",0.0019391179084777832,0.5278850793838501,0,1,0,37,"Successful"
"do not [[see]] this [[film]] . ","do not [[sgee]] this [[flim]] . ",0.0014324188232421875,0.8852084875106812,0,1,0,14,"Successful"
"there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ","there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ",0.9831981062889099,0.9831981062889099,0,0,1,1,"Skipped"
"too much of it [[feels]] [[unfocused]] and underdeveloped . ","too much of it [[feKels]] [[wnfocused]] and underdeveloped . ",0.0014061331748962402,0.0016283392906188965,0,0,0,25,"Failed"
"it 's a work by an [[artist]] so in control of both his [[medium]] and his message that he can improvise like a [[jazzman]] . ","it 's a work by an [[ratist]] so in control of both his [[medAum]] and his message that he can improvise like a [[jzazman]] . ",0.002395927906036377,0.9916752576828003,1,0,1,36,"Successful"
"a big , [[gorgeous]] , [[sprawling]] swashbuckler that [[delivers]] its diversions in [[grand]] , uncomplicated fashion . ","a big , [[ogrgeous]] , [[sprawlino]] swashbuckler that [[delivArs]] its diversions in [[grad]] , uncomplicated fashion . ",0.0010148882865905762,0.9994637370109558,1,0,1,30,"Successful"
"` de niro ... is a [[veritable]] source of sincere [[passion]] that this hollywood contrivance orbits around . ' ","` de niro ... is a [[veCritable]] source of sincere [[pasion]] that this hollywood contrivance orbits around . ' ",0.0013199448585510254,0.8553314805030823,1,0,1,29,"Successful"
"all that 's [[missing]] is the spontaneity , originality and delight . ","all that 's [[imssing]] is the spontaneity , originality and delight . ",0.015900611877441406,0.9995177984237671,0,1,0,14,"Successful"
"my [[reaction]] in a [[word]] : [[disappointment]] . ","my [[reaVtion]] in a [[worJd]] : [[disappTintment]] . ",0.0014093518257141113,0.006923794746398926,0,0,0,19,"Failed"
"an [[unwise]] amalgam of broadcast news and vibes . ","an [[upwise]] amalgam of broadcast news and vibes . ",0.0016214847564697266,0.9668262600898743,0,1,0,13,"Successful"
"warm water under a red bridge is a quirky and poignant japanese film that [[explores]] the [[fascinating]] connections between women , water , nature , and sexuality . ","warm water under a red bridge is a quirky and poignant japanese film that [[expores]] the [[facsinating]] connections between women , water , nature , and sexuality . ",0.0010151267051696777,0.9134009480476379,1,0,1,33,"Successful"
"it 's somewhat [[clumsy]] and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . ","it 's somewhat [[clusy]] and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . ",0.0042685866355896,0.999496340751648,0,1,0,37,"Successful"
"even on those rare occasions when the [[narrator]] stops [[yammering]] , [[miller]] 's hand often feels unsure . ","even on those rare occasions when the [[narraotr]] stops [[yamering]] , [[maller]] 's hand often feels unsure . ",0.02733457088470459,0.44714319705963135,0,0,0,60,"Failed"
"i [[thought]] my own [[watch]] had [[stopped]] [[keeping]] [[time]] as i [[slogged]] my way through [[clockstoppers]] . ","i [[thougth]] my own [[wPatch]] had [[stpoped]] [[keepnig]] [[itme]] as i [[slgoged]] my way through [[clockstopperLs]] . ",0.0014183521270751953,0.006233930587768555,0,0,0,48,"Failed"
"highbrow self-appointed guardians of culture need not apply , but those who loved cool as ice have at last found a [[worthy]] follow-up . ","highbrow self-appointed guardians of culture need not apply , but those who loved cool as ice have at last found a [[worwhy]] follow-up . ",0.0396038293838501,0.9639713764190674,1,0,1,27,"Successful"
"a [[moody]] , multi-dimensional love story and sci-fi mystery , [[solaris]] is a [[thought-provoking]] , [[haunting]] [[film]] that allows the seeds of the imagination to [[germinate]] . ","a [[mooyd]] , multi-dimensional love story and sci-fi mystery , [[soplaris]] is a [[thought-provokiyng]] , [[hauting]] [[Silm]] that allows the seeds of the imagination to [[grminate]] . ",0.0010368824005126953,0.9888371825218201,1,0,1,51,"Successful"
"the film 's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly [[worth]] the trip . ","the film 's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly [[woth]] the trip . ",0.05251955986022949,0.8784263134002686,1,0,1,29,"Successful"
"a broad , melodramatic estrogen opera that 's pretty [[toxic]] in its own right . ","a broad , melodramatic estrogen opera that 's pretty [[toxif]] in its own right . ",0.001421213150024414,0.9314907789230347,0,1,0,18,"Successful"
"may be far from the best of the series , but it 's assured , [[wonderfully]] respectful of its past and thrilling enough to [[make]] it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ","may be far from the best of the series , but it 's assured , [[wnoderfully]] respectful of its past and thrilling enough to [[maek]] it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ",0.001104116439819336,0.9873941540718079,1,0,1,47,"Successful"
"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ","no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ",0.9933968186378479,0.9933968186378479,0,0,1,1,"Skipped"
"a very [[well-made]] , [[funny]] and [[entertaining]] [[picture]] . ","a very [[welCl-made]] , [[funyn]] and [[entetaining]] [[pictuer]] . ",0.0009987950325012207,0.016965925693511963,1,1,1,24,"Failed"
"if you dig on david mamet 's mind tricks ... rent this movie and [[enjoy]] ! ","if you dig on david mamet 's mind tricks ... rent this movie and [[ennoy]] ! ",0.09812480211257935,0.9954633712768555,1,0,1,19,"Successful"
"it 's a [[charming]] and often [[affecting]] journey . ","it 's a [[cmharming]] and often [[affecing]] journey . ",0.0009918808937072754,0.9910688996315002,1,0,1,17,"Successful"
"it made me want to wrench my eyes out of my head and [[toss]] them at the screen . ","it made me want to wrench my eyes out of my head and [[tos]] them at the screen . ",0.007986962795257568,0.9723730683326721,0,1,0,22,"Successful"
"delivers the same [[old]] same old , [[tarted]] up with latin flava and [[turned]] out by hollywood playas . ","delivers the same [[ld]] same old , [[tatred]] up with latin flava and [[turneY]] out by hollywood playas . ",0.0014917254447937012,0.8349799513816833,0,1,0,30,"Successful"
"at its best , queen is campy fun like the vincent price horror [[classics]] of the '60s . ","at its best , queen is campy fun like the vincent price horror [[clabsics]] of the '60s . ",0.062097132205963135,0.939612627029419,1,0,1,21,"Successful"
"the movie is dawn of the [[dead]] crossed with [[john]] [[carpenter]] 's ghosts of [[mars]] , with [[zombies]] not as ghoulish as the first and trains not as big as the second . ","the movie is dawn of the [[daed]] crossed with [[ohn]] [[carepnter]] 's ghosts of [[emars]] , with [[zoombies]] not as ghoulish as the first and trains not as big as the second . ",0.006813764572143555,0.6982786655426025,0,1,0,56,"Successful"
"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ","even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ",0.5793143510818481,0.5793143510818481,1,1,0,1,"Skipped"
"the lion king was a roaring success when it was released eight years ago , but on imax it [[seems]] better , not just bigger . ","the lion king was a roaring success when it was released eight years ago , but on imax it [[sees]] better , not just bigger . ",0.15524661540985107,0.9254899621009827,1,0,1,28,"Successful"
"( a ) n [[utterly]] [[charming]] and [[hilarious]] film that reminded me of the [[best]] of the disney comedies from the 60s . ","( a ) n [[utterlB]] [[chaVming]] and [[whilarious]] film that reminded me of the [[bqest]] of the disney comedies from the 60s . ",0.0010016560554504395,0.9992491602897644,1,0,1,37,"Successful"
"there 's too [[much]] [[falseness]] to the second [[half]] , and what began as an intriguing look at youth [[fizzles]] into a [[dull]] , [[ridiculous]] [[attempt]] at heart-tugging . ","there 's too [[mch]] [[falEeness]] to the second [[rhalf]] , and what began as an intriguing look at youth [[fizzels]] into a [[jull]] , [[rdiiculous]] [[attemtp]] at heart-tugging . ",0.0014119744300842285,0.5843279361724854,0,1,0,54,"Successful"
"[[featuring]] a dangerously [[seductive]] performance from the great daniel auteuil , `` sade '' covers the same [[period]] as kaufmann 's `` quills '' with more unsettlingly [[realistic]] results . ","[[Zeaturing]] a dangerously [[seducutive]] performance from the great daniel auteuil , `` sade '' covers the same [[periob]] as kaufmann 's `` quills '' with more unsettlingly [[relistic]] results . ",0.0012465715408325195,0.9990009665489197,1,0,1,43,"Successful"
"at [[least]] [[one]] scene is so [[disgusting]] that viewers [[may]] be hard pressed to retain their [[lunch]] . ","at [[last]] [[on]] scene is so [[disguting]] that viewers [[day]] be hard pressed to retain their [[lunh]] . ",0.0014103055000305176,0.018132925033569336,0,0,0,57,"Failed"
"a fast , [[funny]] , [[highly]] [[enjoyable]] movie . ","a fast , [[fnuny]] , [[hihgly]] [[enVjoyable]] movie . ",0.00100022554397583,0.9890976548194885,1,0,1,19,"Successful"
"despite the evocative aesthetics evincing the [[hollow]] state of modern love life , the film never percolates beyond a monotonous whine . ","despite the evocative aesthetics evincing the [[hllow]] state of modern love life , the film never percolates beyond a monotonous whine . ",0.033219337463378906,0.6782350540161133,0,1,0,25,"Successful"
"it 's a [[cookie-cutter]] movie , a [[cut-and-paste]] job . ","it 's a [[cokie-cutter]] movie , a [[cut-and-pEste]] job . ",0.001411139965057373,0.016934871673583984,0,0,0,25,"Failed"
"there 's not [[enough]] here to [[justify]] the almost two [[hours]] . ","there 's not [[enbough]] here to [[ustify]] the almost two [[houZrs]] . ",0.0014257431030273438,0.04446941614151001,0,0,0,32,"Failed"
"it 's [[great]] [[escapist]] [[fun]] that recreates a [[place]] and time that will never happen again . ","it 's [[geat]] [[escpist]] [[feun]] that recreates a [[dplace]] and time that will never happen again . ",0.0010090470314025879,0.5030212998390198,1,0,1,37,"Successful"
"as surreal as a dream and as [[detailed]] as a photograph , as visually dexterous as it is at times [[imaginatively]] [[overwhelming]] . ","as surreal as a dream and as [[detanled]] as a photograph , as visually dexterous as it is at times [[imagniatively]] [[overwGhelming]] . ",0.0010389089584350586,0.9991921186447144,1,0,1,34,"Successful"
"it [[feels]] like an after-school special gussied up with some [[fancy]] special effects , and watching its [[rote]] plot points [[connect]] is about as exciting as gazing at an [[egg]] [[timer]] for [[93]] [[minutes]] . ","it [[feeBls]] like an after-school special gussied up with some [[ancy]] special effects , and watching its [[rAte]] plot points [[conSect]] is about as exciting as gazing at an [[eg]] [[tioer]] for [[9C]] [[minWtes]] . ",0.001545548439025879,0.04217636585235596,0,0,0,108,"Failed"
"is the time really ripe for a [[warmed-over]] james bond adventure , with a village [[idiot]] as the 007 clone ? ","is the time really ripe for a [[warmed-ovre]] james bond adventure , with a village [[idint]] as the 007 clone ? ",0.001414656639099121,0.6182534694671631,0,1,0,28,"Successful"
"overall very [[good]] for what it 's trying to do . ","overall very [[gJod]] for what it 's trying to do . ",0.0016179084777832031,0.9993124604225159,1,0,1,14,"Successful"
"even the finest [[chef]] ca [[n't]] [[make]] a hotdog into anything more than a hotdog , and robert de niro ca n't make this movie [[anything]] more than a trashy cop buddy comedy . ","even the finest [[hef]] ca [[n's]] [[mae]] a hotdog into anything more than a hotdog , and robert de niro ca n't make this movie [[anythng]] more than a trashy cop buddy comedy . ",0.004210412502288818,0.9175156354904175,0,1,0,48,"Successful"
"a movie that reminds [[us]] of just how exciting and [[satisfying]] the fantasy cinema can be when it 's approached with imagination and [[flair]] . ","a movie that reminds [[s]] of just how exciting and [[satisfVying]] the fantasy cinema can be when it 's approached with imagination and [[flir]] . ",0.0010318756103515625,0.9459283947944641,1,0,1,49,"Successful"
"ramsay , as in ratcatcher , remains a filmmaker with an acid viewpoint and a real [[gift]] for teasing chilly poetry out of lives and settings that might otherwise seem drab and sordid . ","ramsay , as in ratcatcher , remains a filmmaker with an acid viewpoint and a real [[gft]] for teasing chilly poetry out of lives and settings that might otherwise seem drab and sordid . ",0.08133655786514282,0.9953968524932861,1,0,1,36,"Successful"
"this time [[mr]]. burns is [[trying]] something in the [[martin]] [[scorsese]] street-realist mode , but his self-regarding sentimentality [[trips]] him up again . ","this time [[sr]]. burns is [[tryin]] something in the [[yartin]] [[scorses]] street-realist mode , but his self-regarding sentimentality [[tips]] him up again . ",0.013393700122833252,0.4933204650878906,0,0,0,70,"Failed"
"while the ideas about techno-saturation are far from novel , they 're presented with a [[wry]] dark humor . ","while the ideas about techno-saturation are far from novel , they 're presented with a [[Dry]] dark humor . ",0.06306809186935425,0.9957085847854614,1,0,1,22,"Successful"
"my thoughts were focused on the characters . ","my thoughts were focused on the characters . ",0.9932453632354736,0.9932453632354736,0,0,1,1,"Skipped"
"no [[one]] but a [[convict]] guilty of some truly [[heinous]] [[crime]] should have to [[sit]] through the master of [[disguise]] . ","no [[ne]] but a [[cEnvict]] guilty of some truly [[heinouB]] [[crIme]] should have to [[it]] through the master of [[idsguise]] . ",0.0014255046844482422,0.5268674492835999,0,1,0,51,"Successful"
"it can not be [[enjoyed]] , even on the level that [[one]] enjoys a [[bad]] slasher [[flick]] , [[primarily]] because it is [[dull]] . ","it can not be [[nejoyed]] , even on the level that [[oUne]] enjoys a [[ad]] slasher [[flidk]] , [[primarilw]] because it is [[dll]] . ",0.0014162063598632812,0.9670413732528687,0,1,0,49,"Successful"
"` [[easily]] my choice for one of the year 's [[best]] films . ' ","` [[eaily]] my choice for one of the year 's [[bOest]] films . ' ",0.0009946227073669434,0.9994053840637207,1,0,1,21,"Successful"
"kinnear does n't aim for our sympathy , but rather [[delivers]] a performance of [[striking]] skill and depth . ","kinnear does n't aim for our sympathy , but rather [[dekivers]] a performance of [[stiking]] skill and depth . ",0.0010185837745666504,0.9990295767784119,1,0,1,26,"Successful"
"no [[way]] i can [[believe]] this [[load]] of [[junk]] . ","no [[awy]] i can [[beleve]] this [[laod]] of [[ujnk]] . ",0.0014095902442932129,0.5906355977058411,0,1,0,26,"Successful"
"... routine , harmless diversion and little else . ","... routine , harmless diversion and little else . ",0.9989158511161804,0.9989158511161804,0,0,1,1,"Skipped"
"a by-the-numbers effort that wo [[n't]] do much to enhance the franchise . ","a by-the-numbers effort that wo [[n']] do much to enhance the franchise . ",0.001415252685546875,0.9468236565589905,0,1,0,17,"Successful"
"collateral damage finally delivers the goods for schwarzenegger fans . ","collateral damage finally delivers the goods for schwarzenegger fans . ",0.9994380474090576,0.9994380474090576,0,0,1,1,"Skipped"
"the characters are [[interesting]] and often very [[creatively]] constructed from figure to backstory . ","the characters are [[interestnig]] and often very [[creaitvely]] constructed from figure to backstory . ",0.0010815858840942383,0.9988287687301636,1,0,1,22,"Successful"
"confirms the [[nagging]] [[suspicion]] that ethan hawke would be even [[worse]] behind the camera than he is in front of it . ","confirms the [[nagginx]] [[supsicion]] that ethan hawke would be even [[wore]] behind the camera than he is in front of it . ",0.001455068588256836,0.8169171214103699,0,1,0,38,"Successful"
"it 's about following your dreams , no [[matter]] what your parents think . ","it 's about following your dreams , no [[mattkr]] what your parents think . ",0.09038662910461426,0.9820932149887085,1,0,1,17,"Successful"
"miller is playing so free with emotions , and the fact that children are hostages to fortune , that he makes the audience hostage to his swaggering affectation of seriousness . ","miller is playing so free with emotions , and the fact that children are hostages to fortune , that he makes the audience hostage to his swaggering affectation of seriousness . ",0.9860870838165283,0.9860870838165283,0,0,1,1,"Skipped"
"to [[call]] the other side of heaven `` [[appalling]] '' would be to underestimate just how [[dangerous]] entertainments like it can be . ","to [[all]] the other side of heaven `` [[apppalling]] '' would be to underestimate just how [[dangerhous]] entertainments like it can be . ",0.017632126808166504,0.9383711814880371,0,1,0,33,"Successful"
"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ","it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ",0.9994074106216431,0.9994074106216431,0,0,1,1,"Skipped"
"with virtually no [[interesting]] elements for an audience to [[focus]] on , [[chelsea]] walls is a triple-espresso [[endurance]] [[challenge]] . ","with virtually no [[inueresting]] elements for an audience to [[ofcus]] on , [[chlesea]] walls is a triple-espresso [[enudrance]] [[challenpe]] . ",0.001563727855682373,0.8118225336074829,0,1,0,59,"Successful"
"very special effects , brilliantly bold colors and heightened reality ca n't hide the giant achilles ' heel in `` stuart little 2 `` : there 's just no story , folks . ","very special effects , brilliantly bold colors and heightened reality ca n't hide the giant achilles ' heel in `` stuart little 2 `` : there 's just no story , folks . ",0.9773949384689331,0.9773949384689331,1,1,0,1,"Skipped"
"it seems like i have been waiting my whole life for this movie and now i ca n't wait for the sequel . ","it seems like i have been waiting my whole life for this movie and now i ca n't wait for the sequel . ",0.9868895411491394,0.9868895411491394,0,0,1,1,"Skipped"
"the [[terrific]] and bewilderingly underrated campbell [[scott]] gives a star performance that is nothing [[short]] of [[mesmerizing]] . ","the [[terrifiqc]] and bewilderingly underrated campbell [[scjott]] gives a star performance that is nothing [[shoSrt]] of [[mesmeizing]] . ",0.0010195374488830566,0.6939466595649719,1,0,1,33,"Successful"
"a giggle-inducing comedy with [[snappy]] dialogue and [[winning]] performances by an unlikely team of oscar-winners : susan sarandon and goldie hawn . ","a giggle-inducing comedy with [[sappy]] dialogue and [[winniyg]] performances by an unlikely team of oscar-winners : susan sarandon and goldie hawn . ",0.0010259151458740234,0.9992228150367737,1,0,1,29,"Successful"
"a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . ","a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . ",0.9951363801956177,0.9951363801956177,0,0,1,1,"Skipped"
"[[lovely]] and poignant . ","[[olvely]] and poignant . ",0.0010152459144592285,0.9972562789916992,1,0,1,8,"Successful"
"in the end , the [[movie]] [[collapses]] on its [[shaky]] foundation despite the best efforts of director joe carnahan . ","in the end , the [[movi]] [[ocllapses]] on its [[shakF]] foundation despite the best efforts of director joe carnahan . ",0.0014376044273376465,0.9985280632972717,0,1,0,31,"Successful"
"binoche makes it interesting trying to find out . ","binoche makes it interesting trying to find out . ",0.9990392923355103,0.9990392923355103,0,0,1,1,"Skipped"
"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end . ","the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end . ",0.9992701411247253,0.9992701411247253,0,0,1,1,"Skipped"
"[[griffiths]] [[proves]] she 's that [[rare]] [[luminary]] who [[continually]] [[raises]] the [[standard]] of her profession . ","[[grihfiths]] [[proveps]] she 's that [[raer]] [[luminay]] who [[continally]] [[raisKes]] the [[standdard]] of her profession . ",0.001018226146697998,0.8854598999023438,1,0,1,48,"Successful"
"[[dull]] , [[lifeless]] , and [[amateurishly]] [[assembled]] . ","[[dFll]] , [[lifedless]] , and [[aateurishly]] [[asslmbled]] . ",0.0014070868492126465,0.32171404361724854,0,0,0,22,"Failed"
"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the [[delicate]] performances by sven wollter and viveka seldahl make their hopes and frustrations [[vivid]] . ","martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the [[deicate]] performances by sven wollter and viveka seldahl make their hopes and frustrations [[Civid]] . ",0.0011023283004760742,0.7797712683677673,1,0,1,35,"Successful"
"this is so [[bad]] . ","this is so [[ad]] . ",0.0014114975929260254,0.9801532030105591,0,1,0,9,"Successful"
"if the first [[men]] in black was [[money]] , the second is small [[change]] . ","if the first [[en]] in black was [[tmoney]] , the second is small [[chaange]] . ",0.001440584659576416,0.06641745567321777,0,0,0,42,"Failed"
"still , as a visual [[treat]] , the film is almost unsurpassed . ","still , as a visual [[trea]] , the film is almost unsurpassed . ",0.06835240125656128,0.9994508624076843,1,0,1,15,"Successful"
"its well of thorn and vinegar ( and simple humanity ) has long been [[plundered]] by similar works featuring the insight and punch this picture so [[conspicuously]] [[lacks]] . ","its well of thorn and vinegar ( and simple humanity ) has long been [[plAndered]] by similar works featuring the insight and punch this picture so [[Monspicuously]] [[lawks]] . ",0.0014330744743347168,0.9743325710296631,0,1,0,39,"Successful"
"it 's a scattershot affair , but when it hits its [[mark]] it 's [[brilliant]] . ","it 's a scattershot affair , but when it hits its [[maok]] it 's [[brulliant]] . ",0.0010333061218261719,0.9994549751281738,1,0,1,23,"Successful"
"[[manages]] to transcend the sex , drugs and show-tunes plot into something far richer . ","[[anages]] to transcend the sex , drugs and show-tunes plot into something far richer . ",0.0019025206565856934,0.944567859172821,1,0,1,18,"Successful"
"it haunts , [[horrifies]] , startles and fascinates ; it is impossible to look [[away]] . ","it haunts , [[horirfies]] , startles and fascinates ; it is impossible to look [[awOay]] . ",0.012246429920196533,0.9627892374992371,1,0,1,21,"Successful"
"maud and roland 's search for an unknowable past makes for a haunting literary detective story , but labute pulls off a neater trick in possession : he makes language sexy . ","maud and roland 's search for an unknowable past makes for a haunting literary detective story , but labute pulls off a neater trick in possession : he makes language sexy . ",0.9341802597045898,0.9341802597045898,0,0,1,1,"Skipped"
"there is [[n't]] nearly enough fun here , despite the presence of some appealing ingredients . ","there is [[nt']] nearly enough fun here , despite the presence of some appealing ingredients . ",0.006786465644836426,0.9995112419128418,0,1,0,19,"Successful"
