"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"it [[wants]] to tweak them with a taste of [[tangy]] [[new]] [[humor]] . ","it [[wanPts]] to tweak them with a taste of [[tnagy]] [[nw]] [[humoor]] . ",0.0017459988594055176,0.8275356292724609,1,0,1,29,"Successful"
"davis ... is so enamored of her own creation that she ca n't see how [[insufferable]] the character is . ","davis ... is so enamored of her own creation that she ca n't see how [[insufferBble]] the character is . ",0.35891270637512207,0.6032716035842896,0,1,0,23,"Successful"
"combining quick-cut [[editing]] and a [[blaring]] heavy [[metal]] much of the time , beck [[seems]] to be under the illusion that he 's shooting the [[latest]] [[system]] of a down [[video]] . ","combining quick-cut [[edtiing]] and a [[btlaring]] heavy [[meal]] much of the time , beck [[seemi]] to be under the illusion that he 's shooting the [[latets]] [[ssytem]] of a down [[vieo]] . ",0.00574803352355957,0.667242705821991,0,1,0,59,"Successful"
"based on a devilishly witty script by heather mcgowan and niels mueller , the film [[gets]] great laughs , but never at the [[expense]] of its characters ","based on a devilishly witty script by heather mcgowan and niels mueller , the film [[gest]] great laughs , but never at the [[epense]] of its characters ",0.0023224949836730957,0.5138282775878906,1,0,1,38,"Successful"
"there is a fabric of [[complex]] ideas here , and feelings that profoundly [[deepen]] them . ","there is a fabric of [[comQlex]] ideas here , and feelings that profoundly [[depeen]] them . ",0.0014138221740722656,0.9327570199966431,1,0,1,23,"Successful"
"when the film ended , i felt [[tired]] and drained and wanted to lie on my own [[deathbed]] for a while . ","when the film ended , i felt [[tried]] and drained and wanted to lie on my own [[deaNthbed]] for a while . ",0.09958606958389282,0.2961578369140625,0,0,0,53,"Failed"
"[[people]] [[cinema]] at its [[finest]] . ","[[peopl]] [[cirnema]] at its [[fiFnest]] . ",0.0014126300811767578,0.7957829833030701,1,0,1,18,"Successful"
"it has all the excitement of eating oatmeal . ","it has all the excitement of eating oatmeal . ",0.9351743459701538,0.9351743459701538,1,1,0,1,"Skipped"
"because of an [[unnecessary]] and [[clumsy]] [[last]] scene , ` swimfan ' [[left]] me with a very [[bad]] feeling . ","because of an [[uynnecessary]] and [[cnumsy]] [[lsat]] scene , ` swimfan ' [[lft]] me with a very [[abd]] feeling . ",0.0023108720779418945,0.867042064666748,0,1,0,38,"Successful"
"among the year 's most [[intriguing]] explorations of alientation . ","among the year 's most [[intQriguing]] explorations of alientation . ",0.0015301108360290527,0.503359317779541,1,0,1,14,"Successful"
"not only are the special effects and narrative flow much [[improved]] , and [[daniel]] radcliffe more emotionally assertive this time around as harry , but the [[film]] [[conjures]] the [[magic]] of author j.k. rowling 's books . ","not only are the special effects and narrative flow much [[ipmroved]] , and [[dnaiel]] radcliffe more emotionally assertive this time around as harry , but the [[filK]] [[conjyures]] the [[magci]] of author j.k. rowling 's books . ",0.001544356346130371,0.6375222206115723,1,0,1,56,"Successful"
"no [[telegraphing]] is too obvious or [[simplistic]] for this [[movie]] . ","no [[telgeraphing]] is too obvious or [[siplistic]] for this [[movi]] . ",0.0023870468139648438,0.004970252513885498,0,0,0,27,"Failed"
"offers very [[little]] genuine romance and even fewer laughs ... a sad sitcom of a movie , largely [[devoid]] of charm . ","offers very [[litte]] genuine romance and even fewer laughs ... a sad sitcom of a movie , largely [[devkoid]] of charm . ",0.0022853612899780273,0.9275979995727539,0,1,0,27,"Successful"
"sometimes [[seems]] [[less]] like storytelling than something the otherwise compelling director needed to get off his chest . ","sometimes [[sems]] [[lesos]] like storytelling than something the otherwise compelling director needed to get off his chest . ",0.0032783150672912598,0.9800491333007812,0,1,0,25,"Successful"
"in a way , the film feels [[like]] a [[breath]] of [[fresh]] air , but only to those that [[allow]] it in . ","in a way , the film feels [[lke]] a [[berath]] of [[freLsh]] air , but only to those that [[alqlow]] it in . ",0.0016425251960754395,0.6952134370803833,1,0,1,45,"Successful"
"it 's as if you 're watching a movie that was [[made]] in [[1978]] but not [[released]] then because it was so weak , and it has been [[unearthed]] and released now , when it has become even [[weaker]] . ","it 's as if you 're watching a movie that was [[mae]] in [[198]] but not [[treleased]] then because it was so weak , and it has been [[tnearthed]] and released now , when it has become even [[waker]] . ",0.003062725067138672,0.7998983860015869,0,1,0,65,"Successful"
"it 's too bad that the [[helping]] [[hand]] he uses to stir his [[ingredients]] is also a heavy [[one]] . ","it 's too bad that the [[heZlping]] [[hadn]] he uses to stir his [[ignredients]] is also a heavy [[on]] . ",0.0023382902145385742,0.011047124862670898,0,0,0,55,"Failed"
"neither parker nor donovan is a typical romantic lead , but they [[bring]] a [[fresh]] , [[quirky]] [[charm]] to the formula . ","neither parker nor donovan is a typical romantic lead , but they [[brign]] a [[frseh]] , [[quiryk]] [[chtarm]] to the formula . ",0.0014673471450805664,0.9898589253425598,1,0,1,35,"Successful"
"try as i may , i ca [[n't]] think of a single good reason to see this movie , even though everyone in my group extemporaneously [[shouted]] , ` thank you ! ' ","try as i may , i ca [[n']] think of a single good reason to see this movie , even though everyone in my group extemporaneously [[shuoted]] , ` thank you ! ' ",0.05294179916381836,0.9244956374168396,0,1,0,37,"Successful"
"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves [[fast]] enough to cover its clunky dialogue and lapses in logic . ","writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves [[nast]] enough to cover its clunky dialogue and lapses in logic . ",0.3783957362174988,0.997418224811554,1,0,1,33,"Successful"
"liotta put on 30 pounds for the role , and has completely [[transformed]] himself from his smooth , goodfellas image . ","liotta put on 30 pounds for the role , and has completely [[transfomred]] himself from his smooth , goodfellas image . ",0.001511216163635254,0.5084255933761597,1,0,1,23,"Successful"
"the film 's tone and [[pacing]] are off almost from the [[get-go]] . ","the film 's tone and [[acing]] are off almost from the [[get-gQ]] . ",0.007467210292816162,0.10751104354858398,0,0,0,33,"Failed"
"( næs ) directed the stage version of [[elling]] , and [[gets]] [[fine]] performances from his two leads who originated the characters on stage . ","( næs ) directed the stage version of [[elliCg]] , and [[gyts]] [[ifne]] performances from his two leads who originated the characters on stage . ",0.0015093088150024414,0.7167435884475708,1,0,1,38,"Successful"
"determined to be fun , and bouncy , with energetic musicals , the humor did [[n't]] quite engage this adult . ","determined to be fun , and bouncy , with energetic musicals , the humor did [[nwt]] quite engage this adult . ",0.022794246673583984,0.9994194507598877,0,1,0,22,"Successful"
"a [[romantic]] comedy [[enriched]] by a [[sharp]] [[eye]] for manners and mores . ","a [[romLantic]] comedy [[enritched]] by a [[shNrp]] [[eRe]] for manners and mores . ",0.0014461874961853027,0.9815292358398438,1,0,1,28,"Successful"
"[[less]] [[dizzying]] than just dizzy , the [[jaunt]] is [[practically]] over before it [[begins]] . ","[[lrss]] [[dizzyinZg]] than just dizzy , the [[janut]] is [[pracically]] over before it [[bgeins]] . ",0.0023198723793029785,0.10143887996673584,0,0,0,36,"Failed"
"nervous [[breakdowns]] are not [[entertaining]] . ","nervous [[breakdohns]] are not [[entertainin]] . ",0.0023044943809509277,0.002391815185546875,0,0,0,18,"Failed"
"the movie is what happens when you [[blow]] up small potatoes to 10 times their natural size , and it [[ai]] [[n't]] pretty . ","the movie is what happens when you [[bow]] up small potatoes to 10 times their natural size , and it [[aQi]] [[nt']] pretty . ",0.0023297667503356934,0.5484519004821777,0,1,0,43,"Successful"
"the [[emotions]] are [[raw]] and will strike a nerve with anyone who 's [[ever]] had [[family]] trauma . ","the [[motions]] are [[rac]] and will strike a nerve with anyone who 's [[eevr]] had [[famHily]] trauma . ",0.0015126466751098633,0.9971598982810974,1,0,1,34,"Successful"
"the movie is n't just hilarious : it 's witty and [[inventive]] , too , and in hindsight , it is n't even all that dumb . ","the movie is n't just hilarious : it 's witty and [[inventiFe]] , too , and in hindsight , it is n't even all that dumb . ",0.2925094962120056,0.5042754411697388,1,0,1,27,"Successful"
"it 's a [[stunning]] [[lyrical]] work of [[considerable]] [[force]] and [[truth]] . ","it 's a [[stunnng]] [[lyriacl]] work of [[coWnsiderable]] [[foce]] and [[truh]] . ",0.0014145374298095703,0.5527598857879639,1,0,1,32,"Successful"
"but it 's too [[long]] and too [[convoluted]] and it [[ends]] in a [[muddle]] . ","but it 's too [[lqong]] and too [[convoluteO]] and it [[enxs]] in a [[mddle]] . ",0.0022660493850708008,0.002288341522216797,0,0,0,31,"Failed"
"this is an egotistical endeavor from the [[daughter]] of horror [[director]] dario argento ( a producer here ) , but her raw [[performance]] and utter [[fearlessness]] make it strangely [[magnetic]] . ","this is an egotistical endeavor from the [[dauihter]] of horror [[diErector]] dario argento ( a producer here ) , but her raw [[erformance]] and utter [[fearlessDness]] make it strangely [[maAgnetic]] . ",0.0015054941177368164,0.578609824180603,1,0,1,55,"Successful"
"instead , he shows them the [[respect]] they are due . ","instead , he shows them the [[respeFct]] they are due . ",0.0678139328956604,0.971863865852356,1,0,1,14,"Successful"
"big fat [[waste]] of time . ","big fat [[aste]] of time . ",0.0022794604301452637,0.9993613362312317,0,1,0,10,"Successful"
"[[crackerjack]] [[entertainment]] -- [[nonstop]] [[romance]] , [[music]] , [[suspense]] and action . ","[[craCckerjack]] [[enteSrtainment]] -- [[nhonstop]] [[rmoance]] , [[musc]] , [[suspensN]] and action . ",0.0014858841896057129,0.9797476530075073,1,0,1,37,"Successful"
"[[shaky]] close-ups of [[turkey-on-rolls]] , stubbly chins , liver spots , red noses and the filmmakers new bobbed do draw easy chuckles but lead [[nowhere]] . ","[[shayk]] close-ups of [[turkey-on-rols]] , stubbly chins , liver spots , red noses and the filmmakers new bobbed do draw easy chuckles but lead [[nowhre]] . ",0.0025951266288757324,0.6100627183914185,0,1,0,35,"Successful"
"a [[lean]] , [[deftly]] shot , [[well-acted]] , weirdly retro [[thriller]] that recalls a raft of '[[60s]] and '70s european-set spy [[pictures]] . ","a [[lan]] , [[detly]] shot , [[well-atced]] , weirdly retro [[thrifler]] that recalls a raft of '[[6y0s]] and '70s european-set spy [[picturse]] . ",0.0015265345573425293,0.960191011428833,1,0,1,44,"Successful"
"a [[smart]] , [[witty]] follow-up . ","a [[smrat]] , [[wCitty]] follow-up . ",0.0014370083808898926,0.9989237785339355,1,0,1,13,"Successful"
"i got a [[headache]] watching this [[meaningless]] [[downer]] . ","i got a [[headachV]] watching this [[meanTngless]] [[drwner]] . ",0.0023325085639953613,0.34436047077178955,0,0,0,29,"Failed"
"uncommonly stylish but equally [[silly]] ... the [[picture]] [[fails]] to generate much suspense , nor does it ask searching [[enough]] questions to [[justify]] its pretensions . ","uncommonly stylish but equally [[usilly]] ... the [[ipcture]] [[fials]] to generate much suspense , nor does it ask searching [[enugh]] questions to [[jusitfy]] its pretensions . ",0.002328932285308838,0.5777394771575928,0,1,0,63,"Successful"
"for all its [[technical]] virtuosity , the [[film]] is so [[mired]] in [[juvenile]] and [[near-xenophobic]] pedagogy that it 's enough to [[make]] one pine for the [[day]] when [[godard]] can no [[longer]] [[handle]] the [[rigors]] of filmmaking . ","for all its [[tRchnical]] virtuosity , the [[fiwm]] is so [[mifed]] in [[juevnile]] and [[near-xenophoibc]] pedagogy that it 's enough to [[ake]] one pine for the [[ay]] when [[zodard]] can no [[lonegr]] [[hadle]] the [[rigor]] of filmmaking . ",0.002310514450073242,0.07331216335296631,0,0,0,103,"Failed"
"a [[solid]] examination of the male midlife crisis . ","a [[soild]] examination of the male midlife crisis . ",0.0016134977340698242,0.9989566206932068,1,0,1,13,"Successful"
"[[brilliantly]] [[explores]] the conflict between following one 's [[heart]] and following the demands of [[tradition]] . ","[[brmilliantly]] [[zexplores]] the conflict between following one 's [[heGrt]] and following the demands of [[jtradition]] . ",0.0014545917510986328,0.5992438793182373,1,0,1,32,"Successful"
"[[like]] watching a dress [[rehearsal]] the [[week]] before the [[show]] [[goes]] up : [[everything]] 's in [[place]] but something 's just a [[little]] [[off-kilter]] . ","[[ilke]] watching a dress [[rehelrsal]] the [[wek]] before the [[sho]] [[ges]] up : [[evwerything]] 's in [[lace]] but something 's just a [[litte]] [[oYff-kilter]] . ",0.0022985339164733887,0.050852954387664795,0,0,0,71,"Failed"
"it 's an offbeat [[treat]] that pokes fun at the [[democratic]] exercise while also examining its [[significance]] for those who take [[part]] . ","it 's an offbeat [[trbat]] that pokes fun at the [[demojratic]] exercise while also examining its [[significancb]] for those who take [[patr]] . ",0.0015478134155273438,0.6515834331512451,1,0,1,39,"Successful"
"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ","i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ",0.6646416187286377,0.6646416187286377,1,1,0,1,"Skipped"
"do not [[see]] this [[film]] . ","do not [[suee]] this [[fil]] . ",0.0023354291915893555,0.1031082272529602,0,0,0,13,"Failed"
"there is nothing outstanding about this film , but it is [[good]] enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ","there is nothing outstanding about this film , but it is [[goo]] enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ",0.0020844340324401855,0.6425086259841919,1,0,1,33,"Successful"
"too much of it [[feels]] [[unfocused]] and [[underdeveloped]] . ","too much of it [[fePels]] [[unfNcused]] and [[Vnderdeveloped]] . ",0.0022662878036499023,0.002281665802001953,0,0,0,24,"Failed"
"it 's a work by an [[artist]] so in control of both his medium and his message that he can improvise like a jazzman . ","it 's a work by an [[arqtist]] so in control of both his medium and his message that he can improvise like a jazzman . ",0.15703445672988892,0.9785885810852051,1,0,1,29,"Successful"
"a big , [[gorgeous]] , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion . ","a big , [[goreous]] , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion . ",0.0015600323677062988,0.9932596683502197,1,0,1,18,"Successful"
"` de niro ... is a veritable source of [[sincere]] [[passion]] that this hollywood contrivance orbits around . ' ","` de niro ... is a veritable source of [[sincer]] [[pssion]] that this hollywood contrivance orbits around . ' ",0.0015677809715270996,0.8059314489364624,1,0,1,25,"Successful"
"all that 's [[missing]] is the spontaneity , originality and delight . ","all that 's [[missiong]] is the spontaneity , originality and delight . ",0.0022830963134765625,0.9995834231376648,0,1,0,14,"Successful"
"my reaction in a [[word]] : [[disappointment]] . ","my reaction in a [[Jword]] : [[disaGpointment]] . ",0.002283930778503418,0.5188204050064087,0,1,0,15,"Successful"
"an [[unwise]] amalgam of [[broadcast]] [[news]] and vibes . ","an [[uwise]] amalgam of [[broadacst]] [[new]] and vibes . ",0.0025416016578674316,0.8887484669685364,0,1,0,21,"Successful"
"[[warm]] water under a [[red]] [[bridge]] is a [[quirky]] and [[poignant]] japanese [[film]] that [[explores]] the [[fascinating]] [[connections]] between women , water , nature , and sexuality . ","[[wram]] water under a [[fed]] [[brtidge]] is a [[qiurky]] and [[poignanYt]] japanese [[iflm]] that [[explorse]] the [[fascinatbng]] [[conections]] between women , water , nature , and sexuality . ",0.001470804214477539,0.5534753799438477,1,0,1,61,"Successful"
"it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . ","it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . ",0.9995549917221069,0.9995549917221069,1,1,0,1,"Skipped"
"even on those rare [[occasions]] when the narrator stops yammering , miller 's hand often [[feels]] [[unsure]] . ","even on those rare [[occaCions]] when the narrator stops yammering , miller 's hand often [[fels]] [[ussure]] . ",0.10973680019378662,0.8155434131622314,0,1,0,35,"Successful"
"i [[thought]] my own watch had [[stopped]] keeping time as i [[slogged]] my way through [[clockstoppers]] . ","i [[tXhought]] my own watch had [[stoped]] keeping time as i [[solgged]] my way through [[clockstroppers]] . ",0.0025850534439086914,0.18464571237564087,0,0,0,48,"Failed"
"highbrow self-appointed guardians of culture need not apply , but those who [[loved]] cool as ice have at last found a worthy follow-up . ","highbrow self-appointed guardians of culture need not apply , but those who [[lovMd]] cool as ice have at last found a worthy follow-up . ",0.011211812496185303,0.6955373287200928,1,0,1,27,"Successful"
"a moody , [[multi-dimensional]] love story and sci-fi mystery , solaris is a [[thought-provoking]] , [[haunting]] film that [[allows]] the [[seeds]] of the [[imagination]] to germinate . ","a moody , [[multMi-dimensional]] love story and sci-fi mystery , solaris is a [[tDought-provoking]] , [[hauning]] film that [[alolws]] the [[seesd]] of the [[miagination]] to germinate . ",0.0014429688453674316,0.9841061234474182,1,0,1,56,"Successful"
"the film 's [[welcome]] breeziness and some unbelievably [[hilarious]] moments -- most portraying the idiocy of the film [[industry]] -- [[make]] it mostly [[worth]] the [[trip]] . ","the film 's [[welcone]] breeziness and some unbelievably [[ilarious]] moments -- most portraying the idiocy of the film [[induAtry]] -- [[mak]] it mostly [[orth]] the [[tjrip]] . ",0.0015425682067871094,0.975469172000885,1,0,1,53,"Successful"
"a broad , [[melodramatic]] [[estrogen]] opera that 's pretty [[toxic]] in its own right . ","a broad , [[melodrSmatic]] [[estorgen]] opera that 's pretty [[toxci]] in its own right . ",0.0022985339164733887,0.6770830154418945,0,1,0,25,"Successful"
"[[may]] be far from the best of the series , but it 's [[assured]] , [[wonderfully]] [[respectful]] of its [[past]] and thrilling [[enough]] to [[make]] it [[abundantly]] clear that this [[movie]] phenomenon has once again [[reinvented]] itself for a [[new]] [[generation]] . ","[[maGy]] be far from the best of the series , but it 's [[sasured]] , [[woderfully]] [[respetful]] of its [[pats]] and thrilling [[enbough]] to [[mqke]] it [[asbundantly]] clear that this [[movne]] phenomenon has once again [[reinvenbted]] itself for a [[neo]] [[genertation]] . ",0.0014861226081848145,0.5619593262672424,1,0,1,92,"Successful"
"no sophomore slump for director [[sam]] [[mendes]] , who segues from [[oscar]] winner to [[oscar-winning]] [[potential]] with a [[smooth]] sleight of [[hand]] . ","no sophomore slump for director [[sa]] [[mnendes]] , who segues from [[socar]] winner to [[osca-winning]] [[potnetial]] with a [[smooh]] sleight of [[had]] . ",0.0018747448921203613,0.5858091115951538,1,0,1,65,"Successful"
"a very [[well-made]] , [[funny]] and [[entertaining]] [[picture]] . ","a very [[well-mde]] , [[fMnny]] and [[enWertaining]] [[picturR]] . ",0.0014042258262634277,0.0015339851379394531,1,1,1,23,"Failed"
"if you dig on david mamet 's mind tricks ... rent this movie and [[enjoy]] ! ","if you dig on david mamet 's mind tricks ... rent this movie and [[nejoy]] ! ",0.0023162364959716797,0.9969213008880615,1,0,1,19,"Successful"
"it 's a [[charming]] and often [[affecting]] [[journey]] . ","it 's a [[charimng]] and often [[afecting]] [[ojurney]] . ",0.0014036297798156738,0.9973046779632568,1,0,1,21,"Successful"
"it made me [[want]] to wrench my eyes out of my [[head]] and [[toss]] them at the screen . ","it made me [[awnt]] to wrench my eyes out of my [[Uhead]] and [[tos]] them at the screen . ",0.0032165050506591797,0.9968382716178894,0,1,0,35,"Successful"
"delivers the same [[old]] same [[old]] , tarted up with [[latin]] flava and [[turned]] out by hollywood playas . ","delivers the same [[lod]] same [[okd]] , tarted up with [[ltin]] flava and [[turneD]] out by hollywood playas . ",0.005837619304656982,0.5071897506713867,0,1,0,34,"Successful"
"at its [[best]] , queen is campy [[fun]] like the vincent price horror [[classics]] of the '60s . ","at its [[besX]] , queen is campy [[fu]] like the vincent price horror [[clasqsics]] of the '60s . ",0.0015468597412109375,0.7139219045639038,1,0,1,29,"Successful"
"the movie is dawn of the [[dead]] crossed with [[john]] [[carpenter]] 's ghosts of mars , with zombies not as [[ghoulish]] as the first and trains not as [[big]] as the second . ","the movie is dawn of the [[edad]] crossed with [[jon]] [[carpentr]] 's ghosts of mars , with zombies not as [[ghoulsih]] as the first and trains not as [[bg]] as the second . ",0.008296012878417969,0.5063189268112183,0,1,0,52,"Successful"
"[[even]] with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer [[seems]] to be posing , rather than acting . ","[[evet]] with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer [[esems]] to be posing , rather than acting . ",0.05789303779602051,0.5045298337936401,0,1,0,33,"Successful"
"the lion king was a roaring [[success]] when it was released eight years ago , but on [[imax]] it seems better , not just [[bigger]] . ","the lion king was a roaring [[succXess]] when it was released eight years ago , but on [[imaCx]] it seems better , not just [[ibgger]] . ",0.007337093353271484,0.8483505845069885,1,0,1,36,"Successful"
"( a ) n [[utterly]] [[charming]] and [[hilarious]] [[film]] that [[reminded]] me of the [[best]] of the disney comedies from the [[60s]] . ","( a ) n [[utterlSy]] [[cherming]] and [[hilairous]] [[filf]] that [[remined]] me of the [[bet]] of the disney comedies from the [[6s0s]] . ",0.0014557838439941406,0.9984323382377625,1,0,1,49,"Successful"
"there 's too much [[falseness]] to the second half , and what began as an intriguing look at youth [[fizzles]] into a [[dull]] , [[ridiculous]] [[attempt]] at heart-tugging . ","there 's too much [[faleness]] to the second half , and what began as an intriguing look at youth [[fizzels]] into a [[ull]] , [[idiculous]] [[uattempt]] at heart-tugging . ",0.003468930721282959,0.623064398765564,0,1,0,46,"Successful"
"featuring a dangerously [[seductive]] performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly [[realistic]] results . ","featuring a dangerously [[seductiGve]] performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly [[rIealistic]] results . ",0.0015965104103088379,0.5021954774856567,1,0,1,35,"Successful"
"at least [[one]] [[scene]] is so [[disgusting]] that viewers may be hard pressed to [[retain]] their lunch . ","at least [[rne]] [[scen]] is so [[idsgusting]] that viewers may be hard pressed to [[Jetain]] their lunch . ",0.0023115873336791992,0.6895643472671509,0,1,0,38,"Successful"
"a fast , [[funny]] , highly [[enjoyable]] [[movie]] . ","a fast , [[unny]] , highly [[enjoDable]] [[cmovie]] . ",0.0013977885246276855,0.8653368353843689,1,0,1,19,"Successful"
"despite the [[evocative]] aesthetics evincing the [[hollow]] state of modern love life , the film [[never]] percolates beyond a [[monotonous]] whine . ","despite the [[evocatie]] aesthetics evincing the [[uollow]] state of modern love life , the film [[neve]] percolates beyond a [[mJonotonous]] whine . ",0.0071833133697509766,0.7972305417060852,0,1,0,41,"Successful"
"it 's a [[cookie-cutter]] movie , a [[cut-and-paste]] job . ","it 's a [[cooke-cutter]] movie , a [[ut-and-paste]] job . ",0.002270042896270752,0.8260543942451477,0,1,0,17,"Successful"
"there 's not [[enough]] here to [[justify]] the [[almost]] [[two]] [[hours]] . ","there 's not [[enogh]] here to [[jusyify]] the [[lmost]] [[wo]] [[hurs]] . ",0.0022906064987182617,0.002852499485015869,0,0,0,32,"Failed"
"it 's [[great]] escapist fun that [[recreates]] a place and time that will never happen again . ","it 's [[grat]] escapist fun that [[recrbates]] a place and time that will never happen again . ",0.0015355348587036133,0.9944214224815369,1,0,1,25,"Successful"
"as [[surreal]] as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming . ","as [[surreQal]] as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming . ",0.3805540204048157,0.9301384687423706,1,0,1,26,"Successful"
"it [[feels]] like an after-school special [[gussied]] up with some fancy special [[effects]] , and watching its rote [[plot]] points connect is about as exciting as gazing at an [[egg]] timer for [[93]] [[minutes]] . ","it [[feel]] like an after-school special [[Wgussied]] up with some fancy special [[effcets]] , and watching its rote [[ploPt]] points connect is about as exciting as gazing at an [[eg]] timer for [[u3]] [[minuteds]] . ",0.01552492380142212,0.5260888934135437,0,1,0,68,"Successful"
"is the time really ripe for a warmed-over james bond adventure , with a village [[idiot]] as the 007 clone ? ","is the time really ripe for a warmed-over james bond adventure , with a village [[Tidiot]] as the 007 clone ? ",0.018095195293426514,0.9994454979896545,0,1,0,24,"Successful"
"overall very [[good]] for what it 's trying to do . ","overall very [[ogod]] for what it 's trying to do . ",0.0015721321105957031,0.9613227844238281,1,0,1,15,"Successful"
"even the finest chef ca [[n't]] make a hotdog into [[anything]] more than a hotdog , and [[robert]] de niro ca [[n't]] make this [[movie]] anything more than a [[trashy]] cop [[buddy]] comedy . ","even the finest chef ca [[nt']] make a hotdog into [[anytihng]] more than a hotdog , and [[Aobert]] de niro ca [[nt]] make this [[movei]] anything more than a [[Crashy]] cop [[budddy]] comedy . ",0.0025054216384887695,0.5373470783233643,0,1,0,64,"Successful"
"a [[movie]] that [[reminds]] [[us]] of just how [[exciting]] and [[satisfying]] the [[fantasy]] cinema can be when it 's approached with [[imagination]] and flair . ","a [[mzvie]] that [[reLinds]] [[s]] of just how [[exiting]] and [[satisfEing]] the [[fantaUsy]] cinema can be when it 's approached with [[magination]] and flair . ",0.0014537572860717773,0.8189529180526733,1,0,1,57,"Successful"
"ramsay , as in ratcatcher , remains a filmmaker with an acid viewpoint and a real gift for teasing chilly poetry out of lives and settings that [[might]] otherwise seem drab and sordid . ","ramsay , as in ratcatcher , remains a filmmaker with an acid viewpoint and a real gift for teasing chilly poetry out of lives and settings that [[miht]] otherwise seem drab and sordid . ",0.1604636311531067,0.5939316749572754,1,0,1,36,"Successful"
"this time mr. burns is [[trying]] something in the martin scorsese street-realist mode , but his self-regarding sentimentality trips him up again . ","this time mr. burns is [[triyng]] something in the martin scorsese street-realist mode , but his self-regarding sentimentality trips him up again . ",0.10936093330383301,0.6070693731307983,0,1,0,26,"Successful"
"while the ideas about techno-saturation are far from novel , they 're presented with a [[wry]] dark humor . ","while the ideas about techno-saturation are far from novel , they 're presented with a [[cwry]] dark humor . ",0.0015860795974731445,0.9987833499908447,1,0,1,22,"Successful"
"my [[thoughts]] were [[focused]] on the characters . ","my [[thoTughts]] were [[Ofocused]] on the characters . ",0.006895959377288818,0.9988952279090881,1,0,1,16,"Successful"
"no [[one]] but a [[convict]] [[guilty]] of some [[truly]] heinous crime should have to [[sit]] through the master of [[disguise]] . ","no [[oae]] but a [[convit]] [[guilt]] of some [[Xruly]] heinous crime should have to [[sRt]] through the master of [[disgHuise]] . ",0.002322375774383545,0.3237699270248413,0,0,0,57,"Failed"
"it can not be enjoyed , even on the level that [[one]] enjoys a bad slasher flick , primarily because it is [[dull]] . ","it can not be enjoyed , even on the level that [[Uone]] enjoys a bad slasher flick , primarily because it is [[udll]] . ",0.0026987195014953613,0.5503329038619995,0,1,0,30,"Successful"
"` easily my choice for one of the year 's [[best]] [[films]] . ' ","` easily my choice for one of the year 's [[bst]] [[failms]] . ' ",0.0015082359313964844,0.9988764524459839,1,0,1,21,"Successful"
"[[kinnear]] does n't [[aim]] for our sympathy , but rather [[delivers]] a performance of [[striking]] [[skill]] and depth . ","[[kinnar]] does n't [[aIim]] for our sympathy , but rather [[delxvers]] a performance of [[strikinu]] [[skil]] and depth . ",0.0014958381652832031,0.5600557327270508,1,0,1,37,"Successful"
"no [[way]] i can believe this load of [[junk]] . ","no [[yay]] i can believe this load of [[juInk]] . ",0.0023568272590637207,0.8839170336723328,0,1,0,22,"Successful"
"... routine , harmless diversion and little else . ","... routine , harmless diversion and little else . ",0.9989206790924072,0.9989206790924072,0,0,1,1,"Skipped"
"a by-the-numbers effort that wo [[n't]] do much to enhance the franchise . ","a by-the-numbers effort that wo [[nt']] do much to enhance the franchise . ",0.0026584267616271973,0.9995421171188354,0,1,0,17,"Successful"
"collateral damage finally delivers the goods for schwarzenegger fans . ","collateral damage finally delivers the goods for schwarzenegger fans . ",0.9712205529212952,0.9712205529212952,0,0,1,1,"Skipped"
"the characters are [[interesting]] and often very [[creatively]] constructed from figure to backstory . ","the characters are [[inHeresting]] and often very [[creatUvely]] constructed from figure to backstory . ",0.0015016794204711914,0.9984614253044128,1,0,1,22,"Successful"
"confirms the [[nagging]] suspicion that ethan hawke would be [[even]] [[worse]] behind the [[camera]] than he is in front of it . ","confirms the [[naggin]] suspicion that ethan hawke would be [[evVn]] [[Gworse]] behind the [[camear]] than he is in front of it . ",0.051865458488464355,0.5742390751838684,0,1,0,38,"Successful"
